t_s,state,locked,bias_v,err,h1_v,h2_v,dc_v,vpi_v,null_v,peak_v,quad_v,target_v,target_dc_v,dc_delta_v
215.767,LOCKED,1,2.238000,-0.000100,0.004200,0.001700,1.094700,5.454000,-3.165000,2.259000,-0.453000,2.259000,1.093270,0.001400
216.768,LOCKED,1,2.236000,0.000000,0.004400,0.001700,1.095600,5.454000,-3.165000,2.259000,-0.453000,2.259000,1.093270,0.002350
217.773,LOCKED,1,2.238000,0.000200,0.004300,0.001700,1.094300,5.454000,-3.165000,2.259000,-0.453000,2.259000,1.093270,0.001050
218.774,LOCKED,1,2.236000,-0.000400,0.004200,0.001700,1.094000,5.454000,-3.165000,2.259000,-0.453000,2.259000,1.093270,0.000770
219.775,LOCKED,1,2.236000,0.000300,0.004300,0.001700,1.094500,5.454000,-3.165000,2.259000,-0.453000,2.259000,1.093270,0.001210
220.780,LOCKED,1,2.234000,-0.000200,0.004300,0.001700,1.094400,5.454000,-3.165000,2.259000,-0.453000,2.259000,1.093270,0.001080
221.784,LOCKED,1,2.236000,-0.000000,0.004100,0.001700,1.094700,5.454000,-3.165000,2.259000,-0.453000,2.259000,1.093270,0.001480
222.789,LOCKED,1,2.232000,-0.000200,0.004400,0.001700,1.094800,5.454000,-3.165000,2.259000,-0.453000,2.259000,1.093270,0.001570
223.794,LOCKED,1,2.234000,0.000100,0.004300,0.001700,1.093400,5.454000,-3.165000,2.259000,-0.453000,2.259000,1.093270,0.000120
224.797,LOCKED,1,2.232000,-0.000200,0.004400,0.001700,1.094900,5.454000,-3.165000,2.259000,-0.453000,2.259000,1.093270,0.001620
225.801,LOCKED,1,2.234000,0.000200,0.004300,0.001700,1.094700,5.454000,-3.165000,2.259000,-0.453000,2.259000,1.093270,0.001390
226.804,LOCKED,1,2.232000,-0.000200,0.004300,0.001700,1.095000,5.454000,-3.165000,2.259000,-0.453000,2.259000,1.093270,0.001740
227.807,LOCKED,1,2.233000,0.000100,0.004200,0.001700,1.095200,5.454000,-3.165000,2.259000,-0.453000,2.259000,1.093270,0.001970
228.811,LOCKED,1,2.231000,-0.000100,0.004300,0.001700,1.094700,5.454000,-3.165000,2.259000,-0.453000,2.259000,1.093270,0.001480
229.816,LOCKED,1,2.231000,-0.000100,0.004300,0.001700,1.095000,5.454000,-3.165000,2.259000,-0.453000,2.259000,1.093270,0.001720
230.818,LOCKED,1,2.229000,-0.000100,0.004400,0.001600,1.095200,5.454000,-3.165000,2.259000,-0.453000,2.259000,1.093270,0.001950
231.826,LOCKED,1,2.231000,0.000300,0.004300,0.001700,1.094600,5.454000,-3.165000,2.259000,-0.453000,2.259000,1.093270,0.001300
232.830,LOCKED,1,2.229000,-0.000300,0.004200,0.001700,1.094700,5.454000,-3.165000,2.259000,-0.453000,2.259000,1.093270,0.001390
233.832,LOCKED,1,2.228000,0.000000,0.004400,0.001600,1.095100,5.454000,-3.165000,2.259000,-0.453000,2.259000,1.093270,0.001830
234.835,LOCKED,1,2.229000,-0.000200,0.004200,0.001600,1.094800,5.454000,-3.165000,2.259000,-0.453000,2.259000,1.093270,0.001520
235.840,LOCKED,1,2.230000,0.000200,0.004100,0.001600,1.095100,5.454000,-3.165000,2.259000,-0.453000,2.259000,1.093270,0.001790
236.844,LOCKED,1,2.228000,-0.000400,0.004000,0.001600,1.095300,5.454000,-3.165000,2.259000,-0.453000,2.259000,1.093270,0.002060
237.849,LOCKED,1,2.226000,0.000100,0.004300,0.001600,1.094900,5.454000,-3.165000,2.259000,-0.453000,2.259000,1.093270,0.001680
238.855,LOCKED,1,2.227000,-0.000100,0.004200,0.001600,1.094700,5.454000,-3.165000,2.259000,-0.453000,2.259000,1.093270,0.001460
239.856,LOCKED,1,2.227000,0.000100,0.004200,0.001600,1.095100,5.454000,-3.165000,2.259000,-0.453000,2.259000,1.093270,0.001820
240.860,LOCKED,1,2.226000,-0.000200,0.004200,0.001600,1.095000,5.454000,-3.165000,2.259000,-0.453000,2.259000,1.093270,0.001730
241.863,LOCKED,1,2.225000,-0.000100,0.004300,0.001600,1.095100,5.454000,-3.165000,2.259000,-0.453000,2.259000,1.093270,0.001860
242.868,LOCKED,1,2.226000,0.000300,0.004200,0.001600,1.095500,5.454000,-3.165000,2.259000,-0.453000,2.259000,1.093270,0.002200
243.873,LOCKED,1,2.224000,-0.000200,0.004200,0.001600,1.095800,5.454000,-3.165000,2.259000,-0.453000,2.259000,1.093270,0.002510
244.881,LOCKED,1,2.224000,0.000100,0.004300,0.001600,1.094800,5.454000,-3.165000,2.259000,-0.453000,2.259000,1.093270,0.001530
245.886,LOCKED,1,2.224000,0.000000,0.004200,0.001600,1.095200,5.454000,-3.165000,2.259000,-0.453000,2.259000,1.093270,0.001970
246.887,LOCKED,1,2.223000,-0.000400,0.004100,0.001600,1.095000,5.454000,-3.165000,2.259000,-0.453000,2.259000,1.093270,0.001740
247.892,LOCKED,1,2.223000,0.000500,0.004400,0.001600,1.094900,5.454000,-3.165000,2.259000,-0.453000,2.259000,1.093270,0.001610
248.897,LOCKED,1,2.222000,-0.000500,0.004100,0.001600,1.094600,5.454000,-3.165000,2.259000,-0.453000,2.259000,1.093270,0.001320
249.898,LOCKED,1,2.224000,0.000200,0.004100,0.001600,1.095800,5.454000,-3.165000,2.259000,-0.453000,2.259000,1.093270,0.002490
250.900,LOCKED,1,2.221000,-0.000300,0.004100,0.001600,1.095100,5.454000,-3.165000,2.259000,-0.453000,2.259000,1.093270,0.001840
251.905,LOCKED,1,2.221000,0.000200,0.004200,0.001600,1.094800,5.454000,-3.165000,2.259000,-0.453000,2.259000,1.093270,0.001490
252.909,LOCKED,1,2.221000,-0.000300,0.004100,0.001600,1.095600,5.454000,-3.165000,2.259000,-0.453000,2.259000,1.093270,0.002320
253.909,LOCKED,1,2.221000,0.000400,0.004200,0.001600,1.095200,5.454000,-3.165000,2.259000,-0.453000,2.259000,1.093270,0.001930
254.912,LOCKED,1,2.220000,-0.000300,0.004100,0.001600,1.094300,5.454000,-3.165000,2.259000,-0.453000,2.259000,1.093270,0.001000
255.915,LOCKED,1,2.220000,-0.000100,0.004100,0.001600,1.093800,5.454000,-3.165000,2.259000,-0.453000,2.259000,1.093270,0.000560
256.919,LOCKED,1,2.219000,0.000000,0.004200,0.001600,1.094400,5.454000,-3.165000,2.259000,-0.453000,2.259000,1.093270,0.001100
257.919,LOCKED,1,2.220000,0.000100,0.004100,0.001600,1.094300,5.454000,-3.165000,2.259000,-0.453000,2.259000,1.093270,0.001050
258.922,LOCKED,1,2.219000,-0.000300,0.004000,0.001600,1.094800,5.454000,-3.165000,2.259000,-0.453000,2.259000,1.093270,0.001500
259.922,LOCKED,1,2.218000,0.000100,0.004200,0.001600,1.094700,5.454000,-3.165000,2.259000,-0.453000,2.259000,1.093270,0.001410
260.922,LOCKED,1,2.218000,-0.000000,0.004100,0.001600,1.094700,5.454000,-3.165000,2.259000,-0.453000,2.259000,1.093270,0.001470
261.924,LOCKED,1,2.220000,-0.000000,0.003900,0.001600,1.094400,5.454000,-3.165000,2.259000,-0.453000,2.259000,1.093270,0.001090
262.926,LOCKED,1,2.217000,-0.000100,0.004000,0.001600,1.094600,5.454000,-3.165000,2.259000,-0.453000,2.259000,1.093270,0.001370
263.929,LOCKED,1,2.217000,-0.000100,0.004000,0.001600,1.094700,5.454000,-3.165000,2.259000,-0.453000,2.259000,1.093270,0.001440
264.929,LOCKED,1,2.217000,-0.000100,0.004000,0.001600,1.093900,5.454000,-3.165000,2.259000,-0.453000,2.259000,1.093270,0.000600
265.933,LOCKED,1,2.215000,-0.000200,0.004100,0.001600,1.093600,5.454000,-3.165000,2.259000,-0.453000,2.259000,1.093270,0.000330
266.935,LOCKED,1,2.217000,-0.000000,0.004000,0.001600,1.094800,5.454000,-3.165000,2.259000,-0.453000,2.259000,1.093270,0.001500
267.940,LOCKED,1,2.215000,-0.000000,0.004100,0.001600,1.095100,5.454000,-3.165000,2.259000,-0.453000,2.259000,1.093270,0.001880
268.941,LOCKED,1,2.213000,-0.000400,0.004100,0.001600,1.095500,5.454000,-3.165000,2.259000,-0.453000,2.259000,1.093270,0.002250
269.946,LOCKED,1,2.215000,0.000500,0.004200,0.001600,1.095900,5.454000,-3.165000,2.259000,-0.453000,2.259000,1.093270,0.002650
270.951,LOCKED,1,2.214000,-0.000200,0.004000,0.001600,1.094800,5.454000,-3.165000,2.259000,-0.453000,2.259000,1.093270,0.001540
271.952,LOCKED,1,2.214000,0.000200,0.004100,0.001600,1.094800,5.454000,-3.165000,2.259000,-0.453000,2.259000,1.093270,0.001510
272.954,LOCKED,1,2.212000,-0.000200,0.004100,0.001600,1.095000,5.454000,-3.165000,2.259000,-0.453000,2.259000,1.093270,0.001700
273.958,LOCKED,1,2.212000,0.000100,0.004200,0.001600,1.095100,5.454000,-3.165000,2.259000,-0.453000,2.259000,1.093270,0.001780
274.960,LOCKED,1,2.213000,0.000300,0.004200,0.001600,1.094500,5.454000,-3.165000,2.259000,-0.453000,2.259000,1.093270,0.001230
275.963,LOCKED,1,2.214000,-0.000500,0.003800,0.001600,1.095100,5.454000,-3.165000,2.259000,-0.453000,2.259000,1.093270,0.001830
276.965,LOCKED,1,2.210000,-0.000100,0.004200,0.001600,1.095400,5.454000,-3.165000,2.259000,-0.453000,2.259000,1.093270,0.002090
277.969,LOCKED,1,2.212000,0.000300,0.004100,0.001600,1.095500,5.454000,-3.165000,2.259000,-0.453000,2.259000,1.093270,0.002260
278.972,LOCKED,1,2.209000,-0.000700,0.004100,0.001600,1.095500,5.454000,-3.165000,2.259000,-0.453000,2.259000,1.093270,0.002190
279.975,LOCKED,1,2.211000,0.000400,0.004200,0.001600,1.094500,5.454000,-3.165000,2.259000,-0.453000,2.259000,1.093270,0.001270
280.982,LOCKED,1,2.210000,-0.000300,0.004000,0.001600,1.094800,5.454000,-3.165000,2.259000,-0.453000,2.259000,1.093270,0.001500
281.987,LOCKED,1,2.209000,0.000100,0.004200,0.001600,1.095400,5.454000,-3.165000,2.259000,-0.453000,2.259000,1.093270,0.002180
282.992,LOCKED,1,2.209000,-0.000200,0.004000,0.001600,1.094400,5.454000,-3.165000,2.259000,-0.453000,2.259000,1.093270,0.001180
283.998,LOCKED,1,2.209000,0.000100,0.004100,0.001600,1.093700,5.454000,-3.165000,2.259000,-0.453000,2.259000,1.093270,0.000410
285.001,LOCKED,1,2.210000,0.000100,0.003900,0.001600,1.094500,5.454000,-3.165000,2.259000,-0.453000,2.259000,1.093270,0.001220
286.002,LOCKED,1,2.207000,-0.000300,0.004000,0.001600,1.094500,5.454000,-3.165000,2.259000,-0.453000,2.259000,1.093270,0.001280
287.004,LOCKED,1,2.207000,0.000100,0.004200,0.001600,1.094100,5.454000,-3.165000,2.259000,-0.453000,2.259000,1.093270,0.000860
288.007,LOCKED,1,2.208000,0.000200,0.004100,0.001600,1.094400,5.454000,-3.165000,2.259000,-0.453000,2.259000,1.093270,0.001120
289.011,LOCKED,1,2.206000,-0.000400,0.004100,0.001600,1.093700,5.454000,-3.165000,2.259000,-0.453000,2.259000,1.093270,0.000400
290.016,LOCKED,1,2.207000,0.000100,0.004100,0.001600,1.094300,5.454000,-3.165000,2.259000,-0.453000,2.259000,1.093270,0.001060
291.017,LOCKED,1,2.206000,0.000000,0.004100,0.001600,1.094100,5.454000,-3.165000,2.259000,-0.453000,2.259000,1.093270,0.000850
292.018,LOCKED,1,2.207000,-0.000100,0.003900,0.001600,1.094600,5.454000,-3.165000,2.259000,-0.453000,2.259000,1.093270,0.001300
293.024,LOCKED,1,2.204000,-0.000200,0.004100,0.001600,1.093800,5.454000,-3.165000,2.259000,-0.453000,2.259000,1.093270,0.000570
294.026,LOCKED,1,2.208000,0.000100,0.003800,0.001600,1.094100,5.454000,-3.165000,2.259000,-0.453000,2.259000,1.093270,0.000830
295.030,LOCKED,1,2.202000,-0.000500,0.004100,0.001600,1.094300,5.454000,-3.165000,2.259000,-0.453000,2.259000,1.093270,0.001060
296.036,LOCKED,1,2.205000,0.000300,0.004200,0.001600,1.094500,5.454000,-3.165000,2.259000,-0.453000,2.259000,1.093270,0.001230
297.037,LOCKED,1,2.204000,-0.000100,0.004000,0.001600,1.094100,5.454000,-3.165000,2.259000,-0.453000,2.259000,1.093270,0.000830
298.039,LOCKED,1,2.205000,0.000200,0.003900,0.001600,1.094200,5.454000,-3.165000,2.259000,-0.453000,2.259000,1.093270,0.000950
299.042,LOCKED,1,2.204000,-0.000100,0.003900,0.001600,1.094600,5.454000,-3.165000,2.259000,-0.453000,2.259000,1.093270,0.001350
