t_s,state,locked,bias_v,err,h1_v,h2_v,dc_v,vpi_v,null_v,peak_v,quad_v,target_v,target_dc_v,dc_delta_v
241.910,LOCKED,1,-1.712000,0.000300,0.183100,0.001600,0.138800,5.454000,-3.165000,2.259000,-0.453000,-1.801500,0.933310,-0.794520
242.913,LOCKED,1,-1.711000,0.000200,0.183300,0.001700,0.139000,5.454000,-3.165000,2.259000,-0.453000,-1.801500,0.933310,-0.794310
243.915,LOCKED,1,-1.711000,-0.000100,0.183300,0.001700,0.139000,5.454000,-3.165000,2.259000,-0.453000,-1.801500,0.933310,-0.794280
244.920,LOCKED,1,-1.711000,0.000100,0.183100,0.001800,0.138900,5.454000,-3.165000,2.259000,-0.453000,-1.801500,0.933310,-0.794460
245.928,LOCKED,1,-1.711000,0.000300,0.183100,0.001800,0.138900,5.454000,-3.165000,2.259000,-0.453000,-1.801500,0.933310,-0.794450
246.928,LOCKED,1,-1.710000,0.000200,0.183200,0.001800,0.139000,5.454000,-3.165000,2.259000,-0.453000,-1.801500,0.933310,-0.794270
247.935,LOCKED,1,-1.710000,-0.000000,0.183300,0.001900,0.139000,5.454000,-3.165000,2.259000,-0.453000,-1.801500,0.933310,-0.794290
248.937,LOCKED,1,-1.710000,0.000100,0.183200,0.001800,0.138900,5.454000,-3.165000,2.259000,-0.453000,-1.801500,0.933310,-0.794410
249.939,LOCKED,1,-1.710000,0.000100,0.183200,0.001800,0.139000,5.454000,-3.165000,2.259000,-0.453000,-1.801500,0.933310,-0.794340
250.939,LOCKED,1,-1.709000,0.000100,0.183200,0.001900,0.138900,5.454000,-3.165000,2.259000,-0.453000,-1.801500,0.933310,-0.794450
251.945,LOCKED,1,-1.709000,0.000200,0.183200,0.001900,0.139000,5.454000,-3.165000,2.259000,-0.453000,-1.801500,0.933310,-0.794340
252.950,LOCKED,1,-1.709000,0.000000,0.183200,0.002000,0.139000,5.454000,-3.165000,2.259000,-0.453000,-1.801500,0.933310,-0.794320
253.953,LOCKED,1,-1.709000,-0.000000,0.183200,0.002000,0.138900,5.454000,-3.165000,2.259000,-0.453000,-1.801500,0.933310,-0.794430
254.958,LOCKED,1,-1.709000,0.000100,0.183300,0.002000,0.139000,5.454000,-3.165000,2.259000,-0.453000,-1.801500,0.933310,-0.794340
255.961,LOCKED,1,-1.709000,-0.000100,0.183300,0.001900,0.138900,5.454000,-3.165000,2.259000,-0.453000,-1.801500,0.933310,-0.794450
256.966,LOCKED,1,-1.708000,0.000100,0.183200,0.001900,0.138800,5.454000,-3.165000,2.259000,-0.453000,-1.801500,0.933310,-0.794490
257.971,LOCKED,1,-1.708000,0.000100,0.183300,0.002000,0.138900,5.454000,-3.165000,2.259000,-0.453000,-1.801500,0.933310,-0.794400
258.977,LOCKED,1,-1.708000,0.000100,0.183200,0.002000,0.138800,5.454000,-3.165000,2.259000,-0.453000,-1.801500,0.933310,-0.794480
259.982,LOCKED,1,-1.708000,0.000100,0.183300,0.002000,0.138900,5.454000,-3.165000,2.259000,-0.453000,-1.801500,0.933310,-0.794400
260.984,LOCKED,1,-1.708000,0.000100,0.183200,0.002100,0.138800,5.454000,-3.165000,2.259000,-0.453000,-1.801500,0.933310,-0.794490
261.989,LOCKED,1,-1.707000,0.000100,0.183300,0.002000,0.138900,5.454000,-3.165000,2.259000,-0.453000,-1.801500,0.933310,-0.794450
262.994,LOCKED,1,-1.707000,0.000100,0.183300,0.002000,0.138800,5.454000,-3.165000,2.259000,-0.453000,-1.801500,0.933310,-0.794510
263.997,LOCKED,1,-1.707000,0.000200,0.183200,0.002100,0.138800,5.454000,-3.165000,2.259000,-0.453000,-1.801500,0.933310,-0.794500
264.998,LOCKED,1,-1.706000,0.000000,0.183300,0.002100,0.138900,5.454000,-3.165000,2.259000,-0.453000,-1.801500,0.933310,-0.794380
266.002,LOCKED,1,-1.707000,-0.000100,0.183300,0.002100,0.138900,5.454000,-3.165000,2.259000,-0.453000,-1.801500,0.933310,-0.794460
267.002,LOCKED,1,-1.706000,0.000200,0.183200,0.002100,0.138700,5.454000,-3.165000,2.259000,-0.453000,-1.801500,0.933310,-0.794600
268.006,LOCKED,1,-1.706000,0.000300,0.183200,0.002100,0.138800,5.454000,-3.165000,2.259000,-0.453000,-1.801500,0.933310,-0.794550
269.012,LOCKED,1,-1.705000,0.000300,0.183200,0.002200,0.138800,5.454000,-3.165000,2.259000,-0.453000,-1.801500,0.933310,-0.794490
270.013,LOCKED,1,-1.704000,0.000200,0.183300,0.002200,0.138900,5.454000,-3.165000,2.259000,-0.453000,-1.801500,0.933310,-0.794410
271.013,LOCKED,1,-1.704000,-0.000300,0.183400,0.002200,0.139000,5.454000,-3.165000,2.259000,-0.453000,-1.801500,0.933310,-0.794300
272.022,LOCKED,1,-1.705000,-0.000300,0.183300,0.002200,0.138700,5.454000,-3.165000,2.259000,-0.453000,-1.801500,0.933310,-0.794640
273.024,LOCKED,1,-1.705000,0.000000,0.183300,0.002200,0.138700,5.454000,-3.165000,2.259000,-0.453000,-1.801500,0.933310,-0.794620
274.025,LOCKED,1,-1.705000,0.000100,0.183400,0.002200,0.138700,5.454000,-3.165000,2.259000,-0.453000,-1.801500,0.933310,-0.794570
275.030,LOCKED,1,-1.705000,0.000100,0.183300,0.002200,0.138700,5.454000,-3.165000,2.259000,-0.453000,-1.801500,0.933310,-0.794590
276.035,LOCKED,1,-1.704000,0.000400,0.183200,0.002200,0.138600,5.454000,-3.165000,2.259000,-0.453000,-1.801500,0.933310,-0.794680
277.038,LOCKED,1,-1.704000,0.000200,0.183300,0.002200,0.138700,5.454000,-3.165000,2.259000,-0.453000,-1.801500,0.933310,-0.794610
278.040,LOCKED,1,-1.703000,0.000000,0.183400,0.002300,0.138800,5.454000,-3.165000,2.259000,-0.453000,-1.801500,0.933310,-0.794540
279.044,LOCKED,1,-1.704000,0.000000,0.183200,0.002300,0.138700,5.454000,-3.165000,2.259000,-0.453000,-1.801500,0.933310,-0.794630
280.046,LOCKED,1,-1.703000,0.000200,0.183300,0.002300,0.138800,5.454000,-3.165000,2.259000,-0.453000,-1.801500,0.933310,-0.794510
281.048,LOCKED,1,-1.703000,-0.000100,0.183400,0.002200,0.138800,5.454000,-3.165000,2.259000,-0.453000,-1.801500,0.933310,-0.794550
282.056,LOCKED,1,-1.703000,-0.000200,0.183500,0.002300,0.138800,5.454000,-3.165000,2.259000,-0.453000,-1.801500,0.933310,-0.794510
283.063,LOCKED,1,-1.704000,-0.000100,0.183300,0.002300,0.138600,5.454000,-3.165000,2.259000,-0.453000,-1.801500,0.933310,-0.794730
284.064,LOCKED,1,-1.703000,0.000200,0.183300,0.002300,0.138600,5.454000,-3.165000,2.259000,-0.453000,-1.801500,0.933310,-0.794700
285.064,LOCKED,1,-1.703000,0.000200,0.183400,0.002300,0.138700,5.454000,-3.165000,2.259000,-0.453000,-1.801500,0.933310,-0.794580
286.069,LOCKED,1,-1.703000,-0.000100,0.183400,0.002300,0.138600,5.454000,-3.165000,2.259000,-0.453000,-1.801500,0.933310,-0.794720
287.074,LOCKED,1,-1.702000,0.000400,0.183200,0.002300,0.138500,5.454000,-3.165000,2.259000,-0.453000,-1.801500,0.933310,-0.794760
288.075,LOCKED,1,-1.701000,0.000200,0.183400,0.002400,0.138700,5.454000,-3.165000,2.259000,-0.453000,-1.801500,0.933310,-0.794570
289.076,LOCKED,1,-1.701000,-0.000000,0.183400,0.002300,0.138800,5.454000,-3.165000,2.259000,-0.453000,-1.801500,0.933310,-0.794540
290.080,LOCKED,1,-1.702000,-0.000300,0.183500,0.002400,0.138700,5.454000,-3.165000,2.259000,-0.453000,-1.801500,0.933310,-0.794570
291.083,LOCKED,1,-1.702000,-0.000100,0.183400,0.002400,0.138500,5.454000,-3.165000,2.259000,-0.453000,-1.801500,0.933310,-0.794780
292.088,LOCKED,1,-1.702000,0.000300,0.183300,0.002400,0.138500,5.454000,-3.165000,2.259000,-0.453000,-1.801500,0.933310,-0.794810
293.092,LOCKED,1,-1.701000,0.000500,0.183300,0.002400,0.138600,5.454000,-3.165000,2.259000,-0.453000,-1.801500,0.933310,-0.794760
294.094,LOCKED,1,-1.700000,0.000100,0.183400,0.002500,0.138700,5.454000,-3.165000,2.259000,-0.453000,-1.801500,0.933310,-0.794580
295.099,LOCKED,1,-1.700000,-0.000300,0.183500,0.002500,0.138600,5.454000,-3.165000,2.259000,-0.453000,-1.801500,0.933310,-0.794670
296.105,LOCKED,1,-1.701000,-0.000200,0.183500,0.002500,0.138600,5.454000,-3.165000,2.259000,-0.453000,-1.801500,0.933310,-0.794700
297.111,LOCKED,1,-1.701000,-0.000000,0.183400,0.002400,0.138500,5.454000,-3.165000,2.259000,-0.453000,-1.801500,0.933310,-0.794860
298.114,LOCKED,1,-1.701000,0.000300,0.183400,0.002400,0.138400,5.454000,-3.165000,2.259000,-0.453000,-1.801500,0.933310,-0.794870
299.118,LOCKED,1,-1.700000,0.000300,0.183400,0.002500,0.138500,5.454000,-3.165000,2.259000,-0.453000,-1.801500,0.933310,-0.794830
