t_s,state,locked,bias_v,err,h1_v,h2_v,dc_v,vpi_v,null_v,peak_v,quad_v,target_v
220.350,LOCKED,1,-2.724000,0.000100,0.005900,0.001700,-0.001500,5.444000,-2.852000,2.573000,-0.139000,-2.852000
221.352,LOCKED,1,-2.723000,0.000100,0.005900,0.001700,-0.001500,5.444000,-2.852000,2.573000,-0.139000,-2.852000
222.357,LOCKED,1,-2.723000,0.000100,0.005900,0.001700,-0.001500,5.444000,-2.852000,2.573000,-0.139000,-2.852000
223.362,LOCKED,1,-2.722000,0.000100,0.005900,0.001700,-0.001500,5.444000,-2.852000,2.573000,-0.139000,-2.852000
224.365,LOCKED,1,-2.722000,0.000100,0.005900,0.001700,-0.001500,5.444000,-2.852000,2.573000,-0.139000,-2.852000
225.366,LOCKED,1,-2.721000,0.000100,0.005900,0.001700,-0.001500,5.444000,-2.852000,2.573000,-0.139000,-2.852000
226.367,LOCKED,1,-2.721000,0.000100,0.005900,0.001700,-0.001500,5.444000,-2.852000,2.573000,-0.139000,-2.852000
227.372,LOCKED,1,-2.720000,0.000100,0.005900,0.001700,-0.001500,5.444000,-2.852000,2.573000,-0.139000,-2.852000
228.378,LOCKED,1,-2.720000,0.000100,0.005900,0.001700,-0.001500,5.444000,-2.852000,2.573000,-0.139000,-2.852000
229.383,LOCKED,1,-2.719000,0.000100,0.005900,0.001700,-0.001500,5.444000,-2.852000,2.573000,-0.139000,-2.852000
230.386,LOCKED,1,-2.719000,0.000100,0.005900,0.001700,-0.001500,5.444000,-2.852000,2.573000,-0.139000,-2.852000
231.393,LOCKED,1,-2.719000,0.000100,0.005900,0.001700,-0.001500,5.444000,-2.852000,2.573000,-0.139000,-2.852000
232.396,LOCKED,1,-2.718000,0.000100,0.005900,0.001700,-0.001500,5.444000,-2.852000,2.573000,-0.139000,-2.852000
233.401,LOCKED,1,-2.718000,0.000100,0.005900,0.001700,-0.001500,5.444000,-2.852000,2.573000,-0.139000,-2.852000
234.405,LOCKED,1,-2.717000,0.000100,0.005900,0.001700,-0.001500,5.444000,-2.852000,2.573000,-0.139000,-2.852000
235.410,LOCKED,1,-2.717000,0.000100,0.005900,0.001700,-0.001500,5.444000,-2.852000,2.573000,-0.139000,-2.852000
236.418,LOCKED,1,-2.716000,0.000100,0.005900,0.001700,-0.001500,5.444000,-2.852000,2.573000,-0.139000,-2.852000
237.424,LOCKED,1,-2.716000,0.000100,0.005900,0.001700,-0.001500,5.444000,-2.852000,2.573000,-0.139000,-2.852000
238.429,LOCKED,1,-2.715000,0.000100,0.005900,0.001700,-0.001500,5.444000,-2.852000,2.573000,-0.139000,-2.852000
239.432,LOCKED,1,-2.715000,0.000100,0.005900,0.001700,-0.001500,5.444000,-2.852000,2.573000,-0.139000,-2.852000
240.436,LOCKED,1,-2.714000,0.000100,0.005900,0.001700,-0.001500,5.444000,-2.852000,2.573000,-0.139000,-2.852000
241.441,LOCKED,1,-2.714000,0.000100,0.005900,0.001700,-0.001500,5.444000,-2.852000,2.573000,-0.139000,-2.852000
242.447,LOCKED,1,-2.714000,0.000100,0.005900,0.001700,-0.001500,5.444000,-2.852000,2.573000,-0.139000,-2.852000
243.451,LOCKED,1,-2.713000,0.000100,0.005900,0.001700,-0.001500,5.444000,-2.852000,2.573000,-0.139000,-2.852000
244.456,LOCKED,1,-2.713000,0.000100,0.005900,0.001700,-0.001500,5.444000,-2.852000,2.573000,-0.139000,-2.852000
245.461,LOCKED,1,-2.712000,0.000100,0.005900,0.001700,-0.001500,5.444000,-2.852000,2.573000,-0.139000,-2.852000
246.462,LOCKED,1,-2.712000,0.000100,0.005900,0.001700,-0.001500,5.444000,-2.852000,2.573000,-0.139000,-2.852000
247.464,LOCKED,1,-2.712000,0.000100,0.005900,0.001700,-0.001500,5.444000,-2.852000,2.573000,-0.139000,-2.852000
248.468,LOCKED,1,-2.711000,0.000100,0.005900,0.001700,-0.001500,5.444000,-2.852000,2.573000,-0.139000,-2.852000
249.472,LOCKED,1,-2.711000,0.000100,0.005900,0.001700,-0.001500,5.444000,-2.852000,2.573000,-0.139000,-2.852000
250.472,LOCKED,1,-2.710000,0.000100,0.005900,0.001700,-0.001500,5.444000,-2.852000,2.573000,-0.139000,-2.852000
251.477,LOCKED,1,-2.710000,0.000100,0.005900,0.001700,-0.001500,5.444000,-2.852000,2.573000,-0.139000,-2.852000
252.483,LOCKED,1,-2.709000,0.000100,0.005900,0.001700,-0.001500,5.444000,-2.852000,2.573000,-0.139000,-2.852000
253.488,LOCKED,1,-2.709000,0.000100,0.005900,0.001700,-0.001500,5.444000,-2.852000,2.573000,-0.139000,-2.852000
254.492,LOCKED,1,-2.708000,0.000100,0.005900,0.001700,-0.001500,5.444000,-2.852000,2.573000,-0.139000,-2.852000
255.498,LOCKED,1,-2.708000,0.000100,0.005900,0.001700,-0.001500,5.444000,-2.852000,2.573000,-0.139000,-2.852000
256.499,LOCKED,1,-2.708000,0.000100,0.005900,0.001700,-0.001500,5.444000,-2.852000,2.573000,-0.139000,-2.852000
257.504,LOCKED,1,-2.707000,0.000100,0.005900,0.001700,-0.001500,5.444000,-2.852000,2.573000,-0.139000,-2.852000
258.505,LOCKED,1,-2.707000,0.000100,0.005900,0.001700,-0.001500,5.444000,-2.852000,2.573000,-0.139000,-2.852000
259.510,LOCKED,1,-2.706000,0.000100,0.005900,0.001700,-0.001500,5.444000,-2.852000,2.573000,-0.139000,-2.852000
260.513,LOCKED,1,-2.706000,0.000100,0.005900,0.001700,-0.001500,5.444000,-2.852000,2.573000,-0.139000,-2.852000
261.518,LOCKED,1,-2.706000,0.000100,0.005900,0.001700,-0.001500,5.444000,-2.852000,2.573000,-0.139000,-2.852000
262.523,LOCKED,1,-2.705000,0.000100,0.005900,0.001700,-0.001500,5.444000,-2.852000,2.573000,-0.139000,-2.852000
263.530,LOCKED,1,-2.705000,0.000100,0.005900,0.001700,-0.001500,5.444000,-2.852000,2.573000,-0.139000,-2.852000
264.534,LOCKED,1,-2.704000,0.000100,0.005900,0.001700,-0.001500,5.444000,-2.852000,2.573000,-0.139000,-2.852000
265.539,LOCKED,1,-2.704000,0.000100,0.005900,0.001700,-0.001500,5.444000,-2.852000,2.573000,-0.139000,-2.852000
266.542,LOCKED,1,-2.703000,0.000100,0.005900,0.001700,-0.001500,5.444000,-2.852000,2.573000,-0.139000,-2.852000
267.546,LOCKED,1,-2.703000,0.000100,0.006000,0.001700,-0.001500,5.444000,-2.852000,2.573000,-0.139000,-2.852000
268.550,LOCKED,1,-2.703000,0.000100,0.005900,0.001700,-0.001500,5.444000,-2.852000,2.573000,-0.139000,-2.852000
269.555,LOCKED,1,-2.702000,0.000100,0.006000,0.001700,-0.001500,5.444000,-2.852000,2.573000,-0.139000,-2.852000
270.556,LOCKED,1,-2.702000,0.000100,0.005900,0.001700,-0.001500,5.444000,-2.852000,2.573000,-0.139000,-2.852000
271.561,LOCKED,1,-2.701000,0.000100,0.005900,0.001700,-0.001500,5.444000,-2.852000,2.573000,-0.139000,-2.852000
272.566,LOCKED,1,-2.701000,0.000100,0.005900,0.001700,-0.001500,5.444000,-2.852000,2.573000,-0.139000,-2.852000
273.571,LOCKED,1,-2.701000,0.000100,0.005900,0.001700,-0.001500,5.444000,-2.852000,2.573000,-0.139000,-2.852000
274.576,LOCKED,1,-2.700000,0.000100,0.005900,0.001700,-0.001500,5.444000,-2.852000,2.573000,-0.139000,-2.852000
275.578,LOCKED,1,-2.700000,0.000100,0.006000,0.001700,-0.001500,5.444000,-2.852000,2.573000,-0.139000,-2.852000
276.583,LOCKED,1,-2.699000,0.000100,0.005900,0.001700,-0.001500,5.444000,-2.852000,2.573000,-0.139000,-2.852000
277.584,LOCKED,1,-2.699000,0.000100,0.005900,0.001700,-0.001500,5.444000,-2.852000,2.573000,-0.139000,-2.852000
278.585,LOCKED,1,-2.699000,0.000100,0.006000,0.001700,-0.001500,5.444000,-2.852000,2.573000,-0.139000,-2.852000
279.587,LOCKED,1,-2.698000,0.000100,0.005900,0.001700,-0.001500,5.444000,-2.852000,2.573000,-0.139000,-2.852000
280.590,LOCKED,1,-2.698000,0.000100,0.005900,0.001700,-0.001500,5.444000,-2.852000,2.573000,-0.139000,-2.852000
281.595,LOCKED,1,-2.697000,0.000100,0.006000,0.001700,-0.001500,5.444000,-2.852000,2.573000,-0.139000,-2.852000
282.600,LOCKED,1,-2.697000,0.000100,0.006000,0.001700,-0.001500,5.444000,-2.852000,2.573000,-0.139000,-2.852000
283.601,LOCKED,1,-2.697000,0.000100,0.006000,0.001700,-0.001500,5.444000,-2.852000,2.573000,-0.139000,-2.852000
284.601,LOCKED,1,-2.696000,0.000100,0.006000,0.001700,-0.001500,5.444000,-2.852000,2.573000,-0.139000,-2.852000
285.602,LOCKED,1,-2.696000,0.000100,0.005900,0.001600,-0.001500,5.444000,-2.852000,2.573000,-0.139000,-2.852000
286.606,LOCKED,1,-2.695000,0.000100,0.006000,0.001600,-0.001500,5.444000,-2.852000,2.573000,-0.139000,-2.852000
287.612,LOCKED,1,-2.695000,0.000100,0.006000,0.001600,-0.001500,5.444000,-2.852000,2.573000,-0.139000,-2.852000
288.617,LOCKED,1,-2.695000,0.000100,0.006000,0.001600,-0.001500,5.444000,-2.852000,2.573000,-0.139000,-2.852000
289.619,LOCKED,1,-2.694000,0.000100,0.005900,0.001600,-0.001500,5.444000,-2.852000,2.573000,-0.139000,-2.852000
290.624,LOCKED,1,-2.694000,0.000100,0.006000,0.001600,-0.001500,5.444000,-2.852000,2.573000,-0.139000,-2.852000
291.626,LOCKED,1,-2.694000,0.000100,0.006000,0.001600,-0.001500,5.444000,-2.852000,2.573000,-0.139000,-2.852000
292.626,LOCKED,1,-2.693000,0.000100,0.006000,0.001600,-0.001500,5.444000,-2.852000,2.573000,-0.139000,-2.852000
293.631,LOCKED,1,-2.693000,0.000100,0.006000,0.001600,-0.001500,5.444000,-2.852000,2.573000,-0.139000,-2.852000
294.634,LOCKED,1,-2.692000,0.000100,0.006000,0.001600,-0.001500,5.444000,-2.852000,2.573000,-0.139000,-2.852000
295.639,LOCKED,1,-2.692000,0.000100,0.006000,0.001600,-0.001500,5.444000,-2.852000,2.573000,-0.139000,-2.852000
296.644,LOCKED,1,-2.692000,0.000100,0.006000,0.001600,-0.001500,5.444000,-2.852000,2.573000,-0.139000,-2.852000
297.654,LOCKED,1,-2.691000,0.000100,0.006000,0.001600,-0.001500,5.444000,-2.852000,2.573000,-0.139000,-2.852000
298.654,LOCKED,1,-2.691000,0.000100,0.005900,0.001600,-0.001500,5.444000,-2.852000,2.573000,-0.139000,-2.852000
299.660,LOCKED,1,-2.691000,0.000100,0.006000,0.001600,-0.001500,5.444000,-2.852000,2.573000,-0.139000,-2.852000
