t_s,state,locked,bias_v,err,h1_v,h2_v,dc_v,vpi_v,null_v,peak_v,quad_v,target_v
278.044,LOCKED,1,0.091000,0.007200,0.260900,0.000100,0.548400,5.444000,-2.852000,2.573000,-0.139000,-0.139000
279.048,LOCKED,1,0.076000,-0.001000,0.260400,0.000100,0.545300,5.444000,-2.852000,2.573000,-0.139000,-0.139000
280.052,LOCKED,1,0.064000,-0.010300,0.260100,0.000100,0.544700,5.444000,-2.852000,2.573000,-0.139000,-0.139000
281.055,LOCKED,1,0.078000,-0.001000,0.260800,0.000100,0.546600,5.444000,-2.852000,2.573000,-0.139000,-0.139000
282.062,LOCKED,1,0.092000,0.008900,0.260900,0.000100,0.544600,5.444000,-2.852000,2.573000,-0.139000,-0.139000
283.067,LOCKED,1,0.081000,-0.000900,0.260700,0.000100,0.548200,5.444000,-2.852000,2.573000,-0.139000,-0.139000
284.070,LOCKED,1,0.067000,-0.005800,0.260400,0.000100,0.546000,5.444000,-2.852000,2.573000,-0.139000,-0.139000
285.071,LOCKED,1,0.075000,-0.003200,0.260900,0.000100,0.547400,5.444000,-2.852000,2.573000,-0.139000,-0.139000
286.075,LOCKED,1,0.083000,0.001900,0.260600,0.000100,0.546700,5.444000,-2.852000,2.573000,-0.139000,-0.139000
287.080,LOCKED,1,0.076000,0.000500,0.260500,0.000100,0.544800,5.444000,-2.852000,2.573000,-0.139000,-0.139000
288.083,LOCKED,1,0.073000,-0.002100,0.261000,0.000100,0.545800,5.444000,-2.852000,2.573000,-0.139000,-0.139000
289.089,LOCKED,1,0.065000,-0.007800,0.260700,0.000100,0.547400,5.444000,-2.852000,2.573000,-0.139000,-0.139000
290.094,LOCKED,1,0.073000,-0.005500,0.259900,0.000100,0.548000,5.444000,-2.852000,2.573000,-0.139000,-0.139000
291.097,LOCKED,1,0.079000,-0.000600,0.260400,0.000100,0.546900,5.444000,-2.852000,2.573000,-0.139000,-0.139000
292.102,LOCKED,1,0.082000,0.000500,0.260700,0.000100,0.547300,5.444000,-2.852000,2.573000,-0.139000,-0.139000
293.106,LOCKED,1,0.081000,0.001200,0.260700,0.000100,0.546400,5.444000,-2.852000,2.573000,-0.139000,-0.139000
294.109,LOCKED,1,0.073000,-0.003400,0.260800,0.000100,0.547300,5.444000,-2.852000,2.573000,-0.139000,-0.139000
295.112,LOCKED,1,0.071000,-0.007100,0.260700,0.000100,0.548600,5.444000,-2.852000,2.573000,-0.139000,-0.139000
296.117,LOCKED,1,0.081000,0.000900,0.260800,0.000100,0.547000,5.444000,-2.852000,2.573000,-0.139000,-0.139000
297.119,LOCKED,1,0.073000,-0.001200,0.260400,0.000100,0.545000,5.444000,-2.852000,2.573000,-0.139000,-0.139000
298.124,LOCKED,1,0.080000,0.003300,0.260500,0.000100,0.543900,5.444000,-2.852000,2.573000,-0.139000,-0.139000
299.127,LOCKED,1,0.088000,0.006100,0.260900,0.000100,0.545500,5.444000,-2.852000,2.573000,-0.139000,-0.139000
