warmup,bias_v,h1_signed_v,h2_signed_v,h2_filt_signed_v,dc_v,k_fit,k_h2_signed_v,k_h2_filt_signed_v,k_h2_signed_over_dc,k_h2_filt_signed_over_dc
0,-8.35,0.003014,-0.000532,-0.00026158258689496986,1.118144,301.75546720527524,-0.16053390855320643,-0.07893397572125614,-0.1435717658487694,-0.07059374796203007
0,-8.25,-0.007023,-0.00054,-0.0002755248851780868,1.119044,301.75546720527524,-0.16294795229084863,-0.08314114045359339,-0.14561353466963645,-0.07429657855597581
0,-8.15,-0.016951,-0.000476,-0.0002855631704168316,1.118156,301.75546720527524,-0.14363560238971101,-0.08617024790575065,-0.12845756977533637,-0.07706460270816475
0,-8.05,-0.027135,-0.000539,-0.0002982436326747631,1.115242,301.75546720527524,-0.16264619682364334,-0.08999664671877164,-0.14583937551100418,-0.08069696686348939
0,-7.95,-0.036018,-0.00076,-0.0003213299994775157,1.110449,301.75546720527524,-0.22933415507600918,-0.0969630841194086,-0.20652380710506216,-0.08731880898574235
0,-7.85,-0.04568,-0.000119,-0.00031119322168433617,1.103976,301.75546720527524,-0.035908900597427754,-0.09390425600047166,-0.03252688518357985,-0.08506005203054383
0,-7.75,-0.056461,-0.000485,-0.00031989084894573893,1.095826,301.75546720527524,-0.1463514015945585,-0.09652881257831358,-0.13355350356220652,-0.08808771883338558
0,-7.65,-0.064138,-0.000399,-0.0003238278113834608,1.086417,301.75546720527524,-0.12040043141490482,-0.09771681251807796,-0.11082340520712104,-0.08994411217615148
0,-7.55,-0.07489,-0.00015,-0.0003151343562544723,1.075114,301.75546720527524,-0.04526332008079128,-0.09509351490400193,-0.04210094936982616,-0.08844970384908199
0,-7.45,-0.083575,-0.000794,-0.0003390929054135076,1.062116,301.75546720527524,-0.23959384096098854,-0.1023231380990472,-0.22558161345934769,-0.09633894800478214
0,-7.35,-0.091208,-0.000271,-0.0003356685087187197,1.047519,301.75546720527524,-0.08177573161262958,-0.10128980767451527,-0.07806610821629925,-0.09669495987616002
0,-7.25,-0.101706,-0.000138,-0.0003258054615040367,1.031423,301.75546720527524,-0.04164225447432798,-0.0983135792541809,-0.04037359499868433,-0.0953183895008943
0,-7.15,-0.107842,-0.001249,-0.0003719892334329646,1.013954,301.75546720527524,-0.37689257853938873,-0.11224978492989643,-0.3717057958639038,-0.11070500725860978
0,-7.05,-0.114869,0.000151,-0.00034583104930982933,0.994939,301.75546720527524,0.04556507554799656,-0.10435640985857814,0.04579685342317123,-0.10488724420148184
0,-6.95,-0.125521,-0.000108,-0.0003339350388231101,0.974295,301.75546720527524,-0.032589590458169726,-0.10076672365627931,-0.03344940747737567,-0.10342527022747659
0,-6.85,-0.129398,-0.000574,-0.0003459275585559222,0.952713,301.75546720527524,-0.173207638175828,-0.10438553205122252,-0.1818046338990105,-0.10956660825581525
0,-6.75,-0.136202,0.000209,-0.0003181838275362965,0.930164,301.75546720527524,0.06306689264590253,-0.09601370953537788,0.06780190659486125,-0.10322234523737522
0,-6.65,-0.145909,-0.000237,-0.000314094521088894,0.906362,301.75546720527524,-0.07151604572765023,-0.09477973895779639,-0.07890450584606397,-0.10457161593027553
0,-6.55,-0.147071,-0.000246,-0.0003107097669216352,0.881414,301.75546720527524,-0.07423184493249771,-0.0937583708826802,-0.08421904454943728,-0.10637268171674173
0,-6.45,-0.154615,0.000271,-0.000281598900056999,0.855118,301.75546720527524,0.08177573161262958,-0.08497400765119134,0.09563093235393194,-0.09937108989775836
0,-6.35,-0.161084,-0.000455,-0.0002902533804150351,0.828081,301.75546720527524,-0.13729873757840022,-0.08758554441504941,-0.1658035114661491,-0.10576929601699522
0,-6.25,-0.161149,0.000145,-0.0002684710478465409,0.800298,301.75546720527524,0.04375454274476491,-0.08101260647402275,0.05467281280818509,-0.10122805064366368
0,-6.15,-0.169103,0.000356,-0.00023723370523732085,0.771524,301.75546720527524,0.10742494632507797,-0.0715865675607263,0.1392373358768852,-0.09278592443103041
0,-6.05,-0.171022,-0.000605,-0.0002556438635245312,0.742044,301.75546720527524,-0.1825620576591915,-0.07714193347600652,-0.2460259198365481,-0.10395870524659793
0,-5.95,-0.17065,0.000596,-0.00021304527848976175,0.711846,301.75546720527524,0.17984625845434402,-0.06428757754655604,0.2526477053384356,-0.09031107507319847
0,-5.85,-0.176985,9.6e-05,-0.00019757536745869153,0.681117,301.75546720527524,0.028968524851706423,-0.059619447315751396,0.04253090856887499,-0.08753187384216134
0,-5.75,-0.17569,-0.000704,-0.00022291847873668867,0.650052,301.75546720527524,-0.21243584891251377,-0.0672668696998787,-0.3267982390832022,-0.10347921350888653
0,-5.65,-0.175537,0.001018,-0.00016087114274449907,0.61859,301.75546720527524,0.3071870656149702,-0.04854374683871284,0.49659235618902703,-0.07847483282741856
0,-5.55,-0.179653,0.000116,-0.0001470185938721127,0.58725,301.75546720527524,0.03500363419581193,-0.044363664481741984,0.0596060182133877,-0.07554476710386034
0,-5.45,-0.175439,-0.000579,-0.00016861313901225615,0.555891,301.75546720527524,-0.17471641551185435,-0.05087993653959138,-0.3142997737179669,-0.09152862079003146
0,-5.35,-0.175939,0.001245,-9.794502498094452e-05,0.524399,301.75546720527524,0.3756855566705677,-0.029555446773557266,0.7164116572887587,-0.0563606085701103
0,-5.25,-0.177361,0.000157,-8.518306246302867e-05,0.493174,301.75546720527524,0.04737560835122821,-0.02570445481150736,0.09606266419403336,-0.05212045811723116
0,-5.15,-0.171797,0.000157,-7.307237292547637e-05,0.462139,301.75546720527524,0.04737560835122821,-0.022049988031925226,0.10251376393515417,-0.04771289164499258
0,-5.05,-0.171753,0.000658,-3.6527513368024134e-05,0.431212,301.75546720527524,0.19855509742107108,-0.01102237686221506,0.46045819091553825,-0.02556138711866799
0,-4.95,-0.168288,-0.000149,-4.213966588218842e-05,0.400675,301.75546720527524,-0.044961564613586004,-0.012715874566153964,-0.11221454948171461,-0.03173613169315272
0,-4.85,-0.161602,0.000563,-1.1898693674429834e-05,0.370627,301.75546720527524,0.16988832803656997,-0.0035904958688600277,0.45838087359142743,-0.009687626289665966
0,-4.75,-0.161432,0.000483,1.2850952862118805e-05,0.341197,301.75546720527524,0.14574789066014793,0.0038778452849416293,0.4271663896814683,0.011365414364550772
0,-4.65,-0.15426,-0.000278,-1.6812792848487619e-06,0.312564,301.75546720527524,-0.08388801988306652,-0.0005073352161020892,-0.26838669803005627,-0.001623140272398898
0,-4.55,-0.148359,0.000902,4.3517170868304305e-05,0.284515,301.75546720527524,0.2721834314191583,0.013131544226816958,0.9566575801597746,0.04615413678300602
0,-4.45,-0.145566,0.000446,6.366043209723592e-05,0.257253,301.75546720527524,0.13458293837355276,0.019209883429991123,0.5231540093742454,0.07467311724252437
0,-4.35,-0.136438,-0.000202,5.039086245646871e-05,0.231027,301.75546720527524,-0.0609546043754656,0.01520571824342848,-0.263841907549618,0.06581792709695611
0,-4.25,-0.130369,0.000938,9.47567240615018e-05,0.205939,301.75546720527524,0.2830466282385482,0.02859335954001982,1.374419746811183,0.13884383016339702
0,-4.15,-0.125484,0.00025,0.00010251420996881256,0.18194,301.75546720527524,0.07543886680131881,0.030934223324318718,0.41463596131317365,0.1700243119947165
0,-4.05,-0.114645,0.000381,0.00011645316496357078,0.159074,301.75546720527524,0.11496883300520987,0.03514037920111529,0.7227380527629271,0.22090586268727316
0,-3.95,-0.108611,0.000957,0.00015847890820199653,0.137473,301.75546720527524,0.28877998211544836,0.047821876986675387,2.100630539200049,0.3478637767901725
0,-3.85,-0.10093,0.000239,0.00016249028441343735,0.117174,301.75546720527524,0.07211955666206078,0.04903233168949484,0.6154911214267738,0.4184574367137321
0,-3.75,-0.089993,0.000533,0.00018100733039741799,0.098321,301.75546720527524,0.16083566402041172,0.05461995155165248,1.6358220931480731,0.5555268106676343
0,-3.65,-0.083062,0.00055,0.00019944503113547947,0.080973,301.75546720527524,0.16596550696290138,0.06018362855205728,2.0496400894483515,0.743255511739188
0,-3.55,-0.07344,0.000167,0.00019781162477669438,0.065197,301.75546720527524,0.050393163023280965,0.05969073925312601,0.7729368379416378,0.9155442620538676
0,-3.45,-0.062838,0.000704,0.0002231113644981907,0.051004,301.75546720527524,0.21243584891251377,0.067325074032958,4.165082129097987,1.3199959617472747
0,-3.35,-0.054637,0.000489,0.0002364045528278166,0.038473,301.75546720527524,0.14755842346337958,0.07133636628801197,3.835376067979611,1.8541929739820646
0,-3.25,-0.043956,0.000365,0.0002428283278754036,0.027666,301.75546720527524,0.11014074552992546,0.07327477552871818,3.9810867320872356,2.6485496829580777
0,-3.15,-0.033761,0.000659,0.0002636542052806236,0.018599,301.75546720527524,0.19885685288827637,0.07955909789509012,10.691803478051312,4.277600833114152
0,-3.05,-0.024262,0.000495,0.0002752118049279354,0.011318,301.75546720527524,0.14936895626661123,0.08304666677643623,13.19746918771967,7.337574375016454
0,-2.95,-0.01363,0.000468,0.0002848402817364156,0.005866,301.75546720527524,0.1412215586520688,0.08595211229425431,24.07459233755009,14.652593299395553
0,-2.85,-0.003506,0.000518,0.00029649111894320236,0.002261,301.75546720527524,0.15630933201233257,0.08946781611892086,69.13283149594541,39.57002039757668
0,-2.75,0.006802,0.000513,0.000307339777814751,0.000529,301.75546720527524,0.15480055467630618,0.09274145824525566,292.62864778129716,175.31466587004851
0,-2.65,0.016937,0.00043,0.00031345869961030574,0.000696,301.75546720527524,0.12975485089826835,0.09458787635046584,186.4293834745235,135.90212119319804
0,-2.55,0.027641,0.000386,0.00031708846490002536,0.002786,301.75546720527524,0.11647761034123624,0.09568317787131067,41.80818748788092,34.3442849502192
0,-2.45,0.037685,0.00054,0.00032821093171378127,0.00679,301.75546720527524,0.16294795229084863,0.09903944304117075,23.99822566875532,14.586074085592157
0,-2.35,0.047182,0.00023,0.00032328541761045173,0.012673,301.75546720527524,0.0694037574572133,0.09755314223169438,5.476505756901547,7.697715002895477
0,-2.25,0.058282,0.000331,0.0003236730440010141,0.020409,301.75546720527524,0.0998810596449461,0.09767011061427962,4.893971269780298,4.785639208892137
0,-2.15,0.067262,0.000677,0.0003413358895820241,0.02991,301.75546720527524,0.20428845129797132,0.10299997083475193,6.830105359343742,3.443663351212034
0,-2.05,0.076127,0.000108,0.00032968341043489684,0.041148,301.75546720527524,0.032589590458169726,0.0994837715456108,0.792009100276313,2.4177061229126764
0,-1.95,0.087096,0.000294,0.000327892348130352,0.054117,301.75546720527524,0.08871610735835092,0.09894330870310912,1.6393389758920658,1.828322129887265
0,-1.85,0.093921,0.00075,0.00034900902556029244,0.068754,301.75546720527524,0.22631660040395643,0.1053153815668039,3.2916863077632783,1.5317709742968248
0,-1.75,0.103205,-0.000133,0.0003248971606725876,0.084994,301.75546720527524,-0.04013347713830161,0.09803949451242404,-0.4721918857601902,1.1534872404219596
0,-1.65,0.113547,0.000242,0.0003207543086965096,0.102868,301.75546720527524,0.07302482306367661,0.09678936627882034,0.7098886248753413,0.940908409600851
0,-1.55,0.11838,0.000321,0.0003207768344237118,0.122228,301.75546720527524,0.09686350497289335,0.09679616354015637,0.792482123350569,0.7919311740366886
0,-1.45,0.127542,-0.000222,0.0002936590619853378,0.142999,301.75546720527524,-0.0669897137195711,0.08861322744844849,-0.4684628124642208,0.6196772526272806
0,-1.35,0.135974,0.000241,0.00029101970308555527,0.165252,301.75546720527524,0.07272306759647133,0.08781678647052221,0.4400737515822582,0.5314113382623037
0,-1.25,0.139172,-0.000109,0.0002710376597955538,0.18891,301.75546720527524,-0.032891345925375,0.08178709566183179,-0.17411119541249803,0.43294211879642047
0,-1.15,0.148834,0.000105,0.0002627179977371391,0.21381,301.75546720527524,0.0316843240565539,0.07927659215040485,0.1481891588632613,0.3707805628848269
0,-1.05,0.153628,0.000651,0.00028214606735697383,0.239888,301.75546720527524,0.19644280915063417,0.0851391183754347,0.8188938552600971,0.3549119521419775
0,-0.95,0.155827,-0.000602,0.00023793847640396384,0.266937,301.75546720527524,-0.1816567912575757,0.07179923611338947,-0.680523086936527,0.2689744625637865
0,-0.85,0.164829,-0.000116,0.00022022306381938887,0.295015,301.75546720527524,-0.03500363419581193,0.06645351351219683,-0.11865035403559794,0.2252546938704704
0,-0.75,0.166112,0.000567,0.0002375849239621535,0.324081,301.75546720527524,0.17109534990539108,0.07169254973112942,0.5279400825885846,0.22121799714000331
0,-0.65,0.168866,-0.001008,0.0001752935138784097,0.354,301.75546720527524,-0.30416951094291744,0.05289577617843391,-0.8592359066184109,0.14942309654924835
0,-0.55,0.17528,7.9e-05,0.000170494960523929,0.384641,301.75546720527524,0.023838681909216744,0.05144778646904315,0.061976445332704376,0.13375533671408701
0,-0.45,0.173678,0.0005,0.00018696655386502863,0.416009,301.75546720527524,0.15087773360263762,0.05641817981330197,0.36267901320076634,0.13561769051463302
0,-0.35,0.176411,-0.001396,0.00010782359048324165,0.447986,301.75546720527524,-0.4212506322185643,0.03253635792202085,-0.9403209748040436,0.07262806856022476
0,-0.25,0.180444,-6.6e-05,9.916142273338987e-05,0.4803,301.75546720527524,-0.019915860835548166,0.02992250144565386,-0.04146546082770803,0.062299607423805664
0,-0.15,0.177232,-0.000377,7.534463932018216e-05,0.512842,301.75546720527524,-0.11376181113638877,0.02273565683947452,-0.22182623719661954,0.04433267329796413
0,-0.05,0.180393,-0.001069,1.8152246752276413e-05,0.54562,301.75546720527524,-0.32257659444243925,0.005477539699558609,-0.5912110891141074,0.010039110918878724
0,0.05,0.17979,2.1e-05,1.827523403000259e-05,0.578437,301.75546720527524,0.00633686481131078,0.005514651783009176,0.01095515122876092,0.009533712025698868
0,0.15,0.17536,-0.000891,-2.718331759476177e-05,0.611543,301.75546720527524,-0.2688641212799002,-0.008202714700996717,-0.4396487594165909,-0.013413144621059709
0,0.25,0.177753,-0.000352,-4.344770211172013e-05,0.644618,301.75546720527524,-0.10621792445625688,-0.01311058164971773,-0.1647765412325701,-0.020338528632023508
0,0.35,0.172184,0.000565,-1.3021903439789724e-05,0.677161,301.75546720527524,0.1704918389709805,-0.003929430556375729,0.25177445093704526,-0.0058028010419615556
0,0.45,0.169282,-0.000904,-5.7577413597414903e-05,0.708829,301.75546720527524,-0.2727869423535688,-0.017374299340559302,-0.3848416788161444,-0.024511270476460897
0,0.55,0.168738,-0.000462,-7.779822798401597e-05,0.740032,301.75546720527524,-0.13941102584883716,-0.023476040633059258,-0.18838513179002686,-0.03172300742813724
0,0.65,0.161037,0.000459,-5.09396618452793e-05,0.770661,301.75546720527524,0.13850575944722132,-0.015371321459400988,0.17972332769819846,-0.019945632981818187
0,0.75,0.157722,-0.001126,-0.00010470385046979354,0.800617,301.75546720527524,-0.33977665607313995,-0.03159495931670383,-0.42439350659946007,-0.03946326310421066
0,0.85,0.154452,-0.000475,-0.00012323491383039797,0.829956,301.75546720527524,-0.14333384692250573,-0.037186808998893574,-0.1727005370435369,-0.044805759581102576
0,0.95,0.145114,-0.000119,-0.0001230156893118811,0.858315,301.75546720527524,-0.035908900597427754,-0.037120656801885664,-0.04183650594179031,-0.04324829089773063
0,1.05,0.141439,-0.001006,-0.0001671432593293527,0.88567,301.75546720527524,-0.30356600000850686,-0.0504363923091413,-0.3427529441084229,-0.056947161255480376
0,1.15,0.135627,-0.000481,-0.00018285063294573228,0.911961,301.75546720527524,-0.14514437972573738,-0.05517617817331974,-0.15915634520087743,-0.06050278265552994
0,1.25,0.124572,-0.000798,-0.0002136071126786131,0.936912,301.75546720527524,-0.24080086282980964,-0.06445711408470477,-0.2570154537777397,-0.06879740475594802
0,1.35,0.120536,-0.000625,-0.0002341982900516652,0.96046,301.75546720527524,-0.18859716700329704,-0.07067061443321679,-0.19636129250910714,-0.07357996630074838
0,1.45,0.11162,6.9e-05,-0.0002190594480900147,0.982686,301.75546720527524,0.02082112723716399,-0.06610238610413213,0.021187975851049055,-0.06726704776920821
0,1.55,0.101724,-0.000969,-0.0002565541219006507,1.003796,301.75546720527524,-0.2924010477219117,-0.07741660891756999,-0.2912952907980424,-0.07712384679513566
0,1.65,0.096124,-0.000721,-0.00027978278042080433,1.023145,301.75546720527524,-0.21756569185500343,-0.08442598362187075,-0.21264404542367255,-0.08251614739051723
0,1.75,0.084803,-0.000246,-0.0002780858779638179,1.040805,301.75546720527524,-0.07423184493249771,-0.08391393402816101,-0.07132156833652578,-0.08062406889682602
0,1.85,0.075074,-0.000928,-0.0003105830588506609,1.056737,301.75546720527524,-0.2800290735664954,-0.09372013602952467,-0.2649941031368216,-0.08868823182071288
0,1.95,0.067322,-0.000628,-0.0003264254379714433,1.070723,301.75546720527524,-0.18950243340491285,-0.09850066054275947,-0.17698548868840291,-0.09199453130525771
0,2.05,0.0563,-0.000328,-0.00032650394675648545,1.082959,301.75546720527524,-0.09897579324333028,-0.09852435099786958,-0.0913938507767425,-0.09097699081670643
0,2.15,0.04675,-0.000656,-0.0003429646921200788,1.093862,301.75546720527524,-0.19795158648666056,-0.10349147090560776,-0.18096577674940767,-0.09461108522428585
0,2.25,0.037065,-0.00052,-0.0003518246377027357,1.103047,301.75546720527524,-0.1569128429467431,-0.10616500792431571,-0.14225399547502787,-0.0962470392687852
0,2.35,0.026172,-0.000469,-0.00035770678479821503,1.110087,301.75546720527524,-0.1415233141192741,-0.10793997796928222,-0.12748848884751746,-0.09723560222692655
0,2.45,0.016603,-0.000556,-0.0003676328366475212,1.115127,301.75546720527524,-0.16777603976613303,-0.11093521838257339,-0.150454647556855,-0.09948213825203174
0,2.55,0.005894,-0.000476,-0.0003730309363067698,1.118607,301.75546720527524,-0.14363560238971101,-0.11256412446727058,-0.12840577824893912,-0.1006288396794143
0,2.65,-0.00461,-0.000463,-0.00037753881075408525,1.120042,301.75546720527524,-0.13971278131604242,-0.11392440022722299,-0.1247388770385775,-0.1017144001985845
0,2.75,-0.01495,-0.00055,-0.0003861532095186975,1.119474,301.75546720527524,-0.16596550696290138,-0.1165238421511311,-0.1482531143759492,-0.1040880289771188
0,2.85,-0.025316,-0.000565,-0.0003950791817677252,1.116745,301.75546720527524,-0.1704918389709805,-0.11921730307739778,-0.15266854919518824,-0.10675427521716933
0,2.95,-0.035192,-0.000385,-0.000394594800913523,1.112711,301.75546720527524,-0.11617585487403095,-0.11907113850643271,-0.10440793240475825,-0.10700994104168352
0,3.05,-0.04632,-0.000501,-0.00039992511840924235,1.106959,301.75546720527524,-0.1511794890698429,-0.12067959095270595,-0.13657189567982456,-0.10901902505215273
0,3.15,-0.055045,-0.000653,-0.0004125702835374187,1.09886,301.75546720527524,-0.19704632008504475,-0.12449533866384666,-0.17931885780267254,-0.11329499541692906
0,3.25,-0.065128,-0.000113,-0.00039758782451240743,1.089066,301.75546720527524,-0.0340983677941961,-0.11997429974087048,-0.03130973494186404,-0.11016256107606928
0,3.35,-0.075858,-0.000465,-0.00040095304222302635,1.077586,301.75546720527524,-0.140316292250453,-0.12098977258338577,-0.13021354420942088,-0.11227853051485985
0,3.45,-0.083151,-0.000579,-0.00040982703129645477,1.064268,301.75546720527524,-0.17471641551185435,-0.12366754730221266,-0.16416580740175815,-0.11619962951269103
0,3.55,-0.093274,3e-05,-0.0003878214744195293,1.04906,301.75546720527524,0.009052664016158257,-0.11702725020570377,0.008629310064398849,-0.11155439174661484
0,3.65,-0.103641,-0.000527,-0.0003947915558577358,1.032586,301.75546720527524,-0.15902513121718007,-0.11913051038654858,-0.154006669872708,-0.1153710300028749
0,3.75,-0.108339,0.000125,-0.00036878591472320083,1.014506,301.75546720527524,0.037719433400659405,-0.11128316599602425,0.037180098886215956,-0.1096919742180177
0,3.85,-0.119881,-0.000291,-0.00036490498915380275,0.994941,301.75546720527524,-0.08781084095673511,-0.11011207548764164,-0.0882573348135569,-0.11067196495836602
0,3.95,-0.126213,-0.001188,-0.0004060424922892019,0.973541,301.75546720527524,-0.358485495039867,-0.12252554196592248,-0.3682284516418589,-0.12585555407108945
0,4.05,-0.131399,0.000184,-0.000376536990484051,0.950615,301.75546720527524,0.055523005965770644,-0.1136220954835831,0.058407458293600084,-0.1195248291722549
0,4.15,-0.141612,-0.000303,-0.0003728583028431336,0.926667,301.75546720527524,-0.0914319065631984,-0.11251203137579578,-0.09866748957629698,-0.12141581752214742
0,4.25,-0.145268,-0.001136,-0.0004109952536376971,0.901643,301.75546720527524,-0.3427942107451927,-0.12402006478059388,-0.38018840133533194,-0.1375489686944765
0,4.35,-0.150394,0.000534,-0.000363727532871388,0.875664,301.75546720527524,0.16113741948761698,-0.10975677161702779,0.18401740791858176,-0.1253411943588269
0,4.45,-0.158875,-0.000273,-0.00035921711541895174,0.848587,301.75546720527524,-0.08237924254704014,-0.10839572849137706,-0.09707813405937181,-0.1277367299892375
0,4.55,-0.160661,-0.000789,-0.00038069306522559997,0.820299,301.75546720527524,-0.23808506362496215,-0.11487621375895923,-0.2902418064936836,-0.14004187955728245
0,4.65,-0.164815,0.000716,-0.0003258514546469708,0.79098,301.75546720527524,0.21605691451897704,-0.09832745793651522,0.2731509197691181,-0.12431092813537033
0,4.75,-0.171113,-0.000583,-0.00033872733103470256,0.761733,301.75546720527524,-0.17592343738067545,-0.1022128240315726,-0.23095157670821068,-0.13418458177809364
0,4.85,-0.170645,-5.3e-05,-0.00032446088890271884,0.730854,301.75546720527524,-0.015993039761879588,-0.09790784712067883,-0.021882673915555758,-0.13396361943791624
0,4.95,-0.175494,0.000617,-0.00027737971557742394,0.699881,301.75546720527524,0.18618312326565484,-0.08370084566733192,0.2660211139688816,-0.1195929674720873
0,5.05,-0.177441,-0.000611,-0.00029406572027445335,0.668431,301.75546720527524,-0.18437259046242316,-0.08873593881047345,-0.2758289044978811,-0.13275257851666583
0,5.15,-0.176293,0.000119,-0.00027341396697400604,0.63707,301.75546720527524,0.035908900597427754,-0.08250415934468888,0.056365706433245566,-0.12950564199332706
0,5.25,-0.180033,0.00025,-0.0002472650348868647,0.604261,301.75546720527524,0.07543886680131881,-0.07461357612581454,0.12484483824261172,-0.12347905313401748
0,5.35,-0.178059,-0.001002,-0.000285018043927555,0.571916,301.75546720527524,-0.3023589781396858,-0.08600575300729302,-0.5286772500501574,-0.15038179209410651
0,5.45,-0.176441,0.000844,-0.00022856913612730553,0.53983,301.75546720527524,0.2546816143212523,-0.06897198646080123,0.47178114280653594,-0.12776612352185174
0,5.55,-0.178819,-0.000152,-0.00022475996230657182,0.508311,301.75546720527524,-0.04586683101520184,-0.06782254743485963,-0.09023379587536338,-0.13342726684029982
0,5.65,-0.173408,-0.000381,-0.00023255789181672983,0.476083,301.75546720527524,-0.11496883300520987,-0.07017561529743116,-0.24148905339029092,-0.14740206076972118
0,5.75,-0.17149,0.001089,-0.00016647065940349751,0.444225,301.75546720527524,0.3286117037865447,-0.05023343160427264,0.7397415809253075,-0.11308105488046068
0,5.85,-0.171574,0.000386,-0.00013884783230034325,0.412761,301.75546720527524,0.11647761034123624,-0.041898092506229785,0.2821914142596714,-0.10150690715990558
0,5.95,-0.163742,-0.000163,-0.00014005259299119715,0.382358,301.75546720527524,-0.049186141154459864,-0.042261635631368956,-0.1286389748729198,-0.11052896926798696
0,6.05,-0.162268,0.000736,-9.625134602123027e-05,0.351667,301.75546720527524,0.22209202386308258,-0.029044369887772953,0.6315407014678164,-0.08259054698840936
0,6.15,-0.158583,-7e-05,-9.492486200442277e-05,0.32192,301.75546720527524,-0.021122882704369263,-0.028644096083540873,-0.0656153165518429,-0.08897892670086008
0,6.25,-0.149365,0.000361,-7.211427677082237e-05,0.293095,301.75546720527524,0.10893372366110436,-0.021760877279150034,0.3716669464204588,-0.07424513307681821
0,6.35,-0.147305,0.000323,-5.233965978429108e-05,0.2656,301.75546720527524,0.0974670159073039,-0.01579377849157391,0.36696918639798154,-0.059464527453215024
0,6.45,-0.139719,-9.9e-05,-5.466395936189281e-05,0.238349,301.75546720527524,-0.029873791253322245,-0.016495148596538146,-0.12533633979300204,-0.06920586449508136
0,6.55,-0.130979,0.000769,-1.3459028054246515e-05,0.212349,301.75546720527524,0.23204995428085667,-0.004061335298638064,1.092776298832849,-0.019125756648903758
0,6.65,-0.127249,0.000395,6.9451460983719685e-06,0.187468,301.75546720527524,0.11919340954608372,0.002095735805723128,0.6358066952551034,0.011179165541442422
0,6.75,-0.117417,-0.000263,-6.559186374589247e-06,0.164272,301.75546720527524,-0.07936168787498739,-0.0019792703489506535,-0.48311147289244294,-0.012048738366554576
0,6.85,-0.108833,0.00091,3.92567164746627e-05,0.141796,301.75546720527524,0.27459747515680044,0.011845928820756867,1.9365671468645127,0.08354205210835895
0,6.95,-0.102697,0.000482,6.142375903934971e-05,0.120792,301.75546720527524,0.14544613519294267,0.01853495510642322,1.2041040399442238,0.15344522076315667
0,7.05,-0.091822,0.000214,6.906821132149723e-05,0.101344,301.75546720527524,0.0645756699819289,0.020841710376351078,0.6371928282081711,0.20565312575338526
0,7.15,-0.083456,0.000596,9.542941352830571e-05,0.083721,301.75546720527524,0.17984625845434402,0.0287963472643593,2.148161852514232,0.34395608347199985
