t_s,state,locked,bias_v,err,h1_v,h2_v,dc_v,vpi_v,null_v,peak_v,quad_v,target_v,target_dc_v,dc_delta_v
267.950,LOCKED,1,-0.367000,-0.000100,0.281600,0.000900,0.540800,5.454000,-3.165000,2.259000,-0.453000,-0.453000,0.555520,-0.014690
268.954,LOCKED,1,-0.367000,-0.000000,0.281500,0.000900,0.540700,5.454000,-3.165000,2.259000,-0.453000,-0.453000,0.555520,-0.014860
269.958,LOCKED,1,-0.367000,0.000100,0.281500,0.000900,0.540800,5.454000,-3.165000,2.259000,-0.453000,-0.453000,0.555520,-0.014720
270.963,LOCKED,1,-0.367000,0.000100,0.281700,0.000900,0.541100,5.454000,-3.165000,2.259000,-0.453000,-0.453000,0.555520,-0.014420
271.968,LOCKED,1,-0.366000,0.000100,0.281700,0.000900,0.541000,5.454000,-3.165000,2.259000,-0.453000,-0.453000,0.555520,-0.014490
272.973,LOCKED,1,-0.366000,0.000200,0.281600,0.001000,0.540900,5.454000,-3.165000,2.259000,-0.453000,-0.453000,0.555520,-0.014590
273.978,LOCKED,1,-0.366000,0.000100,0.281600,0.001000,0.541800,5.454000,-3.165000,2.259000,-0.453000,-0.453000,0.555520,-0.013690
274.983,LOCKED,1,-0.365000,0.000100,0.281500,0.001000,0.541700,5.454000,-3.165000,2.259000,-0.453000,-0.453000,0.555520,-0.013850
275.986,LOCKED,1,-0.365000,0.000100,0.281300,0.001000,0.541100,5.454000,-3.165000,2.259000,-0.453000,-0.453000,0.555520,-0.014370
276.991,LOCKED,1,-0.365000,0.000100,0.281200,0.001100,0.541400,5.454000,-3.165000,2.259000,-0.453000,-0.453000,0.555520,-0.014100
277.997,LOCKED,1,-0.364000,0.000200,0.281000,0.001200,0.541400,5.454000,-3.165000,2.259000,-0.453000,-0.453000,0.555520,-0.014160
279.001,LOCKED,1,-0.364000,0.000100,0.281200,0.001200,0.541800,5.454000,-3.165000,2.259000,-0.453000,-0.453000,0.555520,-0.013750
280.010,LOCKED,1,-0.364000,0.000100,0.281100,0.001100,0.542000,5.454000,-3.165000,2.259000,-0.453000,-0.453000,0.555520,-0.013510
281.015,LOCKED,1,-0.364000,-0.000000,0.281100,0.001200,0.542100,5.454000,-3.165000,2.259000,-0.453000,-0.453000,0.555520,-0.013470
282.020,LOCKED,1,-0.364000,-0.000100,0.281200,0.001200,0.541900,5.454000,-3.165000,2.259000,-0.453000,-0.453000,0.555520,-0.013660
283.023,LOCKED,1,-0.364000,-0.000200,0.281300,0.001200,0.541700,5.454000,-3.165000,2.259000,-0.453000,-0.453000,0.555520,-0.013780
284.026,LOCKED,1,-0.365000,-0.000100,0.281100,0.001200,0.541100,5.454000,-3.165000,2.259000,-0.453000,-0.453000,0.555520,-0.014400
285.030,LOCKED,1,-0.365000,-0.000100,0.281100,0.001100,0.540900,5.454000,-3.165000,2.259000,-0.453000,-0.453000,0.555520,-0.014570
286.035,LOCKED,1,-0.365000,-0.000100,0.281300,0.001000,0.541000,5.454000,-3.165000,2.259000,-0.453000,-0.453000,0.555520,-0.014470
287.037,LOCKED,1,-0.366000,-0.000100,0.281400,0.001100,0.541400,5.454000,-3.165000,2.259000,-0.453000,-0.453000,0.555520,-0.014170
288.041,LOCKED,1,-0.366000,-0.000100,0.281400,0.001000,0.540800,5.454000,-3.165000,2.259000,-0.453000,-0.453000,0.555520,-0.014760
289.046,LOCKED,1,-0.366000,-0.000100,0.281600,0.001100,0.541500,5.454000,-3.165000,2.259000,-0.453000,-0.453000,0.555520,-0.014000
290.051,LOCKED,1,-0.366000,-0.000100,0.281700,0.001000,0.541300,5.454000,-3.165000,2.259000,-0.453000,-0.453000,0.555520,-0.014220
291.056,LOCKED,1,-0.366000,-0.000000,0.281600,0.001100,0.541300,5.454000,-3.165000,2.259000,-0.453000,-0.453000,0.555520,-0.014260
292.061,LOCKED,1,-0.366000,-0.000000,0.281600,0.000800,0.541300,5.454000,-3.165000,2.259000,-0.453000,-0.453000,0.555520,-0.014200
293.063,LOCKED,1,-0.366000,-0.000000,0.281700,0.000800,0.541400,5.454000,-3.165000,2.259000,-0.453000,-0.453000,0.555520,-0.014090
294.064,LOCKED,1,-0.366000,0.000000,0.281700,0.000800,0.541300,5.454000,-3.165000,2.259000,-0.453000,-0.453000,0.555520,-0.014250
295.066,LOCKED,1,-0.366000,0.000000,0.281600,0.000800,0.541400,5.454000,-3.165000,2.259000,-0.453000,-0.453000,0.555520,-0.014140
296.072,LOCKED,1,-0.366000,0.000100,0.281500,0.001000,0.541000,5.454000,-3.165000,2.259000,-0.453000,-0.453000,0.555520,-0.014500
297.076,LOCKED,1,-0.366000,0.000100,0.281500,0.001000,0.540900,5.454000,-3.165000,2.259000,-0.453000,-0.453000,0.555520,-0.014600
298.077,LOCKED,1,-0.366000,0.000100,0.281500,0.001000,0.541100,5.454000,-3.165000,2.259000,-0.453000,-0.453000,0.555520,-0.014400
299.081,LOCKED,1,-0.365000,0.000200,0.281300,0.001000,0.541100,5.454000,-3.165000,2.259000,-0.453000,-0.453000,0.555520,-0.014450
