t_s,state,locked,bias_v,err,h1_v,h2_v,dc_v,vpi_v,null_v,peak_v,quad_v,target_v,target_dc_v,dc_delta_v
45.162,LOCKED,1,1.124000,-0.000800,0.183000,0.000400,0.956400,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.795450
46.167,LOCKED,1,1.122000,-0.000800,0.182900,0.000500,0.955300,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.794390
47.171,LOCKED,1,1.120000,-0.000700,0.183000,0.000400,0.955900,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.794990
48.174,LOCKED,1,1.118000,-0.000700,0.182900,0.000300,0.955500,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.794500
49.177,LOCKED,1,1.116000,-0.000800,0.182900,0.000200,0.955900,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.794940
50.177,LOCKED,1,1.114000,-0.000700,0.182900,0.000100,0.955700,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.794700
51.180,LOCKED,1,1.113000,-0.000700,0.183000,0.000100,0.955600,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.794680
52.185,LOCKED,1,1.111000,-0.000600,0.183100,0.000000,0.955800,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.794870
53.186,LOCKED,1,1.110000,-0.000300,0.183000,0.000100,0.955300,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.794330
54.192,LOCKED,1,1.109000,-0.000200,0.183000,0.000100,0.955400,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.794420
55.193,LOCKED,1,1.108000,-0.000400,0.182900,0.000200,0.955100,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.794160
56.198,LOCKED,1,1.108000,-0.000200,0.182800,0.000200,0.955200,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.794200
57.200,LOCKED,1,1.107000,-0.000200,0.182700,0.000200,0.954500,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.793540
58.203,LOCKED,1,1.106000,-0.000500,0.182800,0.000300,0.955100,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.794110
59.208,LOCKED,1,1.105000,-0.000400,0.182800,0.000400,0.954700,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.793780
60.213,LOCKED,1,1.104000,-0.000300,0.182900,0.000500,0.955400,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.794430
61.218,LOCKED,1,1.103000,-0.000400,0.183000,0.000600,0.955100,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.794160
62.221,LOCKED,1,1.102000,-0.000400,0.183100,0.000600,0.955600,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.794670
63.222,LOCKED,1,1.101000,-0.000200,0.183000,0.000700,0.955200,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.794240
64.224,LOCKED,1,1.100000,-0.000300,0.183000,0.000700,0.955500,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.794570
65.229,LOCKED,1,1.100000,-0.000100,0.183000,0.000700,0.954700,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.793730
66.233,LOCKED,1,1.100000,0.000100,0.182900,0.000700,0.954900,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.793920
67.234,LOCKED,1,1.100000,-0.000300,0.182800,0.000800,0.955200,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.794230
68.236,LOCKED,1,1.098000,-0.000700,0.182900,0.000900,0.955200,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.794280
69.241,LOCKED,1,1.097000,-0.000200,0.182900,0.001000,0.955100,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.794110
70.243,LOCKED,1,1.097000,0.000000,0.182900,0.001000,0.954700,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.793770
71.248,LOCKED,1,1.097000,0.000300,0.182700,0.001000,0.954100,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.793150
72.253,LOCKED,1,1.097000,-0.000200,0.182600,0.001000,0.954400,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.793450
73.257,LOCKED,1,1.096000,-0.000600,0.182700,0.001000,0.954900,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.793950
74.262,LOCKED,1,1.095000,-0.000600,0.182800,0.001100,0.955200,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.794210
75.266,LOCKED,1,1.094000,-0.000200,0.182900,0.001200,0.954700,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.793750
76.269,LOCKED,1,1.093000,-0.000000,0.182900,0.001300,0.955200,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.794260
77.270,LOCKED,1,1.093000,-0.000100,0.182900,0.001300,0.954500,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.793580
78.271,LOCKED,1,1.092000,-0.000300,0.182900,0.001400,0.955300,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.794310
79.274,LOCKED,1,1.091000,-0.000600,0.183000,0.001400,0.955300,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.794350
80.275,LOCKED,1,1.090000,-0.000200,0.183000,0.001500,0.955200,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.794240
81.282,LOCKED,1,1.090000,0.000000,0.183000,0.001500,0.955200,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.794290
82.286,LOCKED,1,1.090000,0.000000,0.183000,0.001500,0.955500,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.794540
83.288,LOCKED,1,1.090000,-0.000200,0.182800,0.001600,0.954700,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.793750
84.294,LOCKED,1,1.089000,-0.000200,0.182800,0.001600,0.954500,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.793550
85.299,LOCKED,1,1.089000,-0.000300,0.182800,0.001600,0.955200,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.794270
86.303,LOCKED,1,1.088000,-0.000200,0.182700,0.001600,0.954700,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.793730
87.308,LOCKED,1,1.088000,-0.000400,0.182800,0.001700,0.955200,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.794240
88.313,LOCKED,1,1.087000,-0.000500,0.182900,0.001700,0.955400,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.794400
89.315,LOCKED,1,1.085000,-0.000300,0.183100,0.001800,0.955500,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.794510
90.320,LOCKED,1,1.085000,-0.000100,0.183100,0.001800,0.955300,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.794300
91.322,LOCKED,1,1.084000,-0.000100,0.183100,0.001900,0.954900,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.793970
92.322,LOCKED,1,1.085000,0.000400,0.182900,0.001900,0.954000,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.793080
93.327,LOCKED,1,1.086000,0.000100,0.182700,0.001800,0.954600,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.793650
94.328,LOCKED,1,1.085000,-0.000400,0.182600,0.001800,0.954400,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.793460
95.333,LOCKED,1,1.084000,-0.000600,0.182700,0.001900,0.955000,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.794050
96.337,LOCKED,1,1.083000,-0.000400,0.182900,0.002000,0.954500,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.793580
97.340,LOCKED,1,1.082000,-0.000200,0.183000,0.002000,0.955000,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.794030
98.346,LOCKED,1,1.082000,0.000100,0.183000,0.002100,0.954800,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.793820
99.351,LOCKED,1,1.082000,0.000200,0.182800,0.002100,0.953900,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.792990
100.356,LOCKED,1,1.082000,-0.000000,0.182800,0.002000,0.954300,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.793350
101.360,LOCKED,1,1.081000,-0.000300,0.182900,0.002100,0.954900,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.793900
102.364,LOCKED,1,1.080000,-0.000600,0.183100,0.002200,0.955900,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.794900
103.366,LOCKED,1,1.079000,0.000000,0.183200,0.002200,0.955200,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.794270
104.366,LOCKED,1,1.080000,0.000100,0.183200,0.002200,0.955400,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.794410
105.369,LOCKED,1,1.079000,-0.000200,0.183200,0.002200,0.955700,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.794720
106.376,LOCKED,1,1.079000,-0.000000,0.183000,0.002300,0.954300,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.793310
107.377,LOCKED,1,1.079000,0.000200,0.182900,0.002200,0.954500,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.793550
108.380,LOCKED,1,1.079000,-0.000400,0.182900,0.002200,0.955200,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.794280
109.385,LOCKED,1,1.078000,-0.000200,0.182900,0.002200,0.955100,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.794100
110.395,LOCKED,1,1.077000,-0.000200,0.183100,0.002300,0.955300,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.794350
111.400,LOCKED,1,1.077000,-0.000100,0.183100,0.002300,0.955300,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.794370
112.405,LOCKED,1,1.077000,-0.000000,0.183200,0.002400,0.955100,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.794110
113.407,LOCKED,1,1.077000,0.000100,0.183100,0.002400,0.955100,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.794110
114.411,LOCKED,1,1.077000,-0.000200,0.183000,0.002400,0.955000,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.794080
115.416,LOCKED,1,1.076000,-0.000100,0.182900,0.002400,0.955300,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.794300
116.421,LOCKED,1,1.076000,-0.000200,0.183000,0.002400,0.954600,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.793640
117.424,LOCKED,1,1.076000,0.000100,0.183000,0.002400,0.955100,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.794100
118.425,LOCKED,1,1.076000,-0.000000,0.183000,0.002400,0.954800,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.793810
119.425,LOCKED,1,1.075000,-0.000400,0.183000,0.002400,0.955500,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.794590
120.428,LOCKED,1,1.074000,-0.000400,0.183200,0.002500,0.955400,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.794460
121.433,LOCKED,1,1.075000,0.000400,0.183000,0.002500,0.954800,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.793890
122.436,LOCKED,1,1.075000,-0.000200,0.182900,0.002500,0.955000,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.794050
123.441,LOCKED,1,1.074000,-0.000400,0.183000,0.002500,0.955300,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.794340
124.444,LOCKED,1,1.074000,0.000100,0.183100,0.002500,0.954500,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.793570
125.448,LOCKED,1,1.074000,0.000100,0.182900,0.002600,0.954200,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.793270
126.448,LOCKED,1,1.074000,-0.000400,0.182900,0.002500,0.955400,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.794400
127.453,LOCKED,1,1.073000,-0.000100,0.183000,0.002500,0.955100,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.794190
128.456,LOCKED,1,1.073000,-0.000300,0.183000,0.002600,0.955500,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.794520
129.471,LOCKED,1,1.072000,-0.000400,0.183200,0.002600,0.955800,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.794870
130.477,LOCKED,1,1.071000,-0.000200,0.183400,0.002700,0.955600,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.794640
131.485,LOCKED,1,1.071000,0.000100,0.183400,0.002700,0.955600,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.794680
132.491,LOCKED,1,1.071000,-0.000300,0.183400,0.002600,0.956000,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.795070
133.496,LOCKED,1,1.071000,0.000100,0.183200,0.002700,0.955300,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.794300
134.498,LOCKED,1,1.071000,-0.000300,0.183200,0.002600,0.955800,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.794850
135.499,LOCKED,1,1.070000,-0.000200,0.183300,0.002700,0.955400,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.794450
136.505,LOCKED,1,1.070000,-0.000100,0.183400,0.002700,0.956000,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.795070
137.512,LOCKED,1,1.069000,-0.000200,0.183500,0.002700,0.956100,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.795120
138.518,LOCKED,1,1.069000,-0.000200,0.183400,0.002800,0.956400,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.795410
139.522,LOCKED,1,1.069000,-0.000000,0.183300,0.002800,0.955400,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.794480
140.525,LOCKED,1,1.069000,-0.000100,0.183300,0.002700,0.955600,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.794680
141.529,LOCKED,1,1.069000,0.000000,0.183300,0.002800,0.956000,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.795020
142.532,LOCKED,1,1.069000,-0.000400,0.183300,0.002800,0.956100,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.795110
143.535,LOCKED,1,1.068000,-0.000100,0.183400,0.002700,0.955600,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.794610
144.540,LOCKED,1,1.068000,-0.000100,0.183300,0.002800,0.956000,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.795080
145.541,LOCKED,1,1.067000,-0.000300,0.183500,0.002800,0.955800,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.794860
146.543,LOCKED,1,1.067000,0.000100,0.183600,0.002900,0.955800,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.794870
147.548,LOCKED,1,1.067000,0.000100,0.183500,0.002800,0.955900,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.794950
148.552,LOCKED,1,1.068000,0.000100,0.183300,0.002800,0.955400,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.794490
149.557,LOCKED,1,1.067000,-0.000300,0.183200,0.002800,0.955500,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.794570
150.561,LOCKED,1,1.066000,-0.000500,0.183500,0.002800,0.956100,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.795150
151.565,LOCKED,1,1.066000,0.000300,0.183400,0.002900,0.955200,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.794270
152.568,LOCKED,1,1.067000,0.000200,0.183300,0.002800,0.955600,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.794610
153.572,LOCKED,1,1.066000,-0.000400,0.183300,0.002900,0.955800,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.794840
154.573,LOCKED,1,1.066000,-0.000100,0.183300,0.002800,0.955800,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.794820
155.577,LOCKED,1,1.066000,0.000000,0.183400,0.002900,0.955700,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.794790
156.581,LOCKED,1,1.066000,-0.000100,0.183400,0.002900,0.955700,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.794760
157.585,LOCKED,1,1.065000,-0.000200,0.183400,0.002900,0.955500,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.794570
158.589,LOCKED,1,1.065000,-0.000200,0.183500,0.002900,0.956200,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.795220
159.594,LOCKED,1,1.065000,-0.000000,0.183500,0.003000,0.956000,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.795040
160.597,LOCKED,1,1.064000,-0.000100,0.183500,0.002900,0.956100,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.795130
161.602,LOCKED,1,1.064000,-0.000000,0.183600,0.002900,0.956100,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.795150
162.605,LOCKED,1,1.063000,-0.000300,0.183800,0.002900,0.956800,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.795830
163.610,LOCKED,1,1.063000,0.000000,0.183700,0.002900,0.956500,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.795560
164.614,LOCKED,1,1.063000,0.000000,0.183600,0.002800,0.956000,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.795070
165.615,LOCKED,1,1.063000,-0.000000,0.183700,0.002900,0.956500,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.795530
166.618,LOCKED,1,1.063000,-0.000100,0.183500,0.002900,0.956100,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.795190
167.622,LOCKED,1,1.063000,0.000000,0.183400,0.002800,0.955300,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.794390
168.627,LOCKED,1,1.063000,-0.000300,0.183500,0.002900,0.955800,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.794890
169.632,LOCKED,1,1.062000,-0.000100,0.183600,0.002900,0.955400,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.794450
170.638,LOCKED,1,1.063000,0.000300,0.183600,0.002900,0.955700,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.794720
171.640,LOCKED,1,1.063000,-0.000100,0.183400,0.002800,0.956000,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.795000
172.645,LOCKED,1,1.062000,-0.000300,0.183500,0.002900,0.955700,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.794790
173.649,LOCKED,1,1.062000,0.000100,0.183500,0.002800,0.955400,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.794420
174.649,LOCKED,1,1.062000,-0.000000,0.183500,0.002900,0.955900,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.794920
175.650,LOCKED,1,1.062000,-0.000000,0.183400,0.002800,0.956000,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.795010
176.655,LOCKED,1,1.062000,-0.000300,0.183500,0.002900,0.956100,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.795140
177.660,LOCKED,1,1.061000,-0.000300,0.183600,0.002900,0.956000,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.795070
178.665,LOCKED,1,1.061000,0.000000,0.183600,0.002900,0.956100,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.795100
179.666,LOCKED,1,1.061000,-0.000100,0.183700,0.002900,0.956400,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.795450
180.671,LOCKED,1,1.060000,-0.000200,0.183700,0.002900,0.956500,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.795550
181.676,LOCKED,1,1.060000,0.000100,0.183700,0.002900,0.955300,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.794310
182.679,LOCKED,1,1.060000,0.000100,0.183700,0.002900,0.956100,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.795100
183.682,LOCKED,1,1.060000,0.000100,0.183500,0.002800,0.955100,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.794120
184.683,LOCKED,1,1.060000,-0.000400,0.183700,0.002900,0.956600,5.454000,-3.165000,2.259000,-0.453000,0.925500,0.160950,0.795640
