t_s,state,locked,bias_v,err,h1_v,h2_v,dc_v,vpi_v,null_v,peak_v,quad_v,target_v,target_dc_v,dc_delta_v
246.885,LOCKED,1,-2.875000,0.000000,0.001500,0.001700,-0.001600,5.454000,-3.165000,2.259000,-0.453000,-3.165000,0.000990,-0.002550
247.888,LOCKED,1,-2.875000,0.000100,0.001500,0.001700,-0.001600,5.454000,-3.165000,2.259000,-0.453000,-3.165000,0.000990,-0.002550
248.893,LOCKED,1,-2.874000,0.000000,0.001500,0.001700,-0.001600,5.454000,-3.165000,2.259000,-0.453000,-3.165000,0.000990,-0.002550
249.898,LOCKED,1,-2.874000,0.000000,0.001600,0.001700,-0.001500,5.454000,-3.165000,2.259000,-0.453000,-3.165000,0.000990,-0.002540
250.899,LOCKED,1,-2.873000,0.000000,0.001400,0.001700,-0.001600,5.454000,-3.165000,2.259000,-0.453000,-3.165000,0.000990,-0.002550
251.904,LOCKED,1,-2.874000,-0.000000,0.001500,0.001700,-0.001600,5.454000,-3.165000,2.259000,-0.453000,-3.165000,0.000990,-0.002550
252.909,LOCKED,1,-2.873000,0.000100,0.001500,0.001700,-0.001600,5.454000,-3.165000,2.259000,-0.453000,-3.165000,0.000990,-0.002550
253.914,LOCKED,1,-2.873000,0.000000,0.001500,0.001700,-0.001600,5.454000,-3.165000,2.259000,-0.453000,-3.165000,0.000990,-0.002550
254.919,LOCKED,1,-2.873000,0.000000,0.001500,0.001700,-0.001600,5.454000,-3.165000,2.259000,-0.453000,-3.165000,0.000990,-0.002550
255.924,LOCKED,1,-2.872000,0.000100,0.001500,0.001700,-0.001600,5.454000,-3.165000,2.259000,-0.453000,-3.165000,0.000990,-0.002550
256.929,LOCKED,1,-2.872000,-0.000000,0.001400,0.001700,-0.001600,5.454000,-3.165000,2.259000,-0.453000,-3.165000,0.000990,-0.002550
257.930,LOCKED,1,-2.872000,0.000100,0.001500,0.001700,-0.001600,5.454000,-3.165000,2.259000,-0.453000,-3.165000,0.000990,-0.002550
258.935,LOCKED,1,-2.871000,0.000000,0.001400,0.001700,-0.001600,5.454000,-3.165000,2.259000,-0.453000,-3.165000,0.000990,-0.002550
259.935,LOCKED,1,-2.871000,0.000000,0.001500,0.001700,-0.001600,5.454000,-3.165000,2.259000,-0.453000,-3.165000,0.000990,-0.002550
260.939,LOCKED,1,-2.871000,0.000100,0.001500,0.001700,-0.001600,5.454000,-3.165000,2.259000,-0.453000,-3.165000,0.000990,-0.002550
261.944,LOCKED,1,-2.870000,-0.000000,0.001400,0.001700,-0.001600,5.454000,-3.165000,2.259000,-0.453000,-3.165000,0.000990,-0.002550
262.948,LOCKED,1,-2.870000,0.000000,0.001500,0.001700,-0.001600,5.454000,-3.165000,2.259000,-0.453000,-3.165000,0.000990,-0.002550
263.952,LOCKED,1,-2.870000,0.000100,0.001500,0.001700,-0.001600,5.454000,-3.165000,2.259000,-0.453000,-3.165000,0.000990,-0.002550
264.957,LOCKED,1,-2.870000,0.000000,0.001500,0.001700,-0.001600,5.454000,-3.165000,2.259000,-0.453000,-3.165000,0.000990,-0.002550
265.957,LOCKED,1,-2.869000,0.000000,0.001200,0.001700,-0.001600,5.454000,-3.165000,2.259000,-0.453000,-3.165000,0.000990,-0.002550
266.962,LOCKED,1,-2.868000,0.000100,0.001400,0.001700,-0.001600,5.454000,-3.165000,2.259000,-0.453000,-3.165000,0.000990,-0.002550
267.967,LOCKED,1,-2.869000,-0.000000,0.001400,0.001700,-0.001600,5.454000,-3.165000,2.259000,-0.453000,-3.165000,0.000990,-0.002550
268.967,LOCKED,1,-2.868000,0.000100,0.001500,0.001700,-0.001600,5.454000,-3.165000,2.259000,-0.453000,-3.165000,0.000990,-0.002550
269.969,LOCKED,1,-2.868000,0.000000,0.001500,0.001700,-0.001600,5.454000,-3.165000,2.259000,-0.453000,-3.165000,0.000990,-0.002550
270.969,LOCKED,1,-2.868000,0.000000,0.001500,0.001700,-0.001600,5.454000,-3.165000,2.259000,-0.453000,-3.165000,0.000990,-0.002550
271.970,LOCKED,1,-2.867000,0.000200,0.001500,0.001700,-0.001600,5.454000,-3.165000,2.259000,-0.453000,-3.165000,0.000990,-0.002550
272.974,LOCKED,1,-2.867000,-0.000100,0.001400,0.001700,-0.001600,5.454000,-3.165000,2.259000,-0.453000,-3.165000,0.000990,-0.002550
273.979,LOCKED,1,-2.867000,0.000000,0.001500,0.001700,-0.001600,5.454000,-3.165000,2.259000,-0.453000,-3.165000,0.000990,-0.002550
274.984,LOCKED,1,-2.866000,0.000100,0.001500,0.001700,-0.001600,5.454000,-3.165000,2.259000,-0.453000,-3.165000,0.000990,-0.002550
275.989,LOCKED,1,-2.866000,0.000000,0.001500,0.001700,-0.001600,5.454000,-3.165000,2.259000,-0.453000,-3.165000,0.000990,-0.002550
276.994,LOCKED,1,-2.866000,0.000000,0.001600,0.001700,-0.001600,5.454000,-3.165000,2.259000,-0.453000,-3.165000,0.000990,-0.002550
277.998,LOCKED,1,-2.865000,-0.000000,0.001400,0.001700,-0.001600,5.454000,-3.165000,2.259000,-0.453000,-3.165000,0.000990,-0.002560
278.999,LOCKED,1,-2.865000,-0.000000,0.001500,0.001700,-0.001600,5.454000,-3.165000,2.259000,-0.453000,-3.165000,0.000990,-0.002550
280.004,LOCKED,1,-2.865000,0.000000,0.001500,0.001700,-0.001600,5.454000,-3.165000,2.259000,-0.453000,-3.165000,0.000990,-0.002550
281.009,LOCKED,1,-2.865000,0.000000,0.001500,0.001700,-0.001600,5.454000,-3.165000,2.259000,-0.453000,-3.165000,0.000990,-0.002550
282.016,LOCKED,1,-2.864000,0.000000,0.001300,0.001700,-0.001600,5.454000,-3.165000,2.259000,-0.453000,-3.165000,0.000990,-0.002560
283.016,LOCKED,1,-2.863000,0.000100,0.001400,0.001700,-0.001600,5.454000,-3.165000,2.259000,-0.453000,-3.165000,0.000990,-0.002550
284.025,LOCKED,1,-2.864000,-0.000100,0.001400,0.001700,-0.001600,5.454000,-3.165000,2.259000,-0.453000,-3.165000,0.000990,-0.002550
285.034,LOCKED,1,-2.864000,0.000100,0.001500,0.001700,-0.001600,5.454000,-3.165000,2.259000,-0.453000,-3.165000,0.000990,-0.002550
286.037,LOCKED,1,-2.863000,0.000000,0.001500,0.001700,-0.001600,5.454000,-3.165000,2.259000,-0.453000,-3.165000,0.000990,-0.002550
287.047,LOCKED,1,-2.863000,0.000000,0.001500,0.001700,-0.001600,5.454000,-3.165000,2.259000,-0.453000,-3.165000,0.000990,-0.002540
288.055,LOCKED,1,-2.862000,0.000200,0.001500,0.001700,-0.001500,5.454000,-3.165000,2.259000,-0.453000,-3.165000,0.000990,-0.002540
289.061,LOCKED,1,-2.862000,-0.000000,0.001400,0.001700,-0.001600,5.454000,-3.165000,2.259000,-0.453000,-3.165000,0.000990,-0.002550
290.065,LOCKED,1,-2.862000,0.000000,0.001500,0.001700,-0.001600,5.454000,-3.165000,2.259000,-0.453000,-3.165000,0.000990,-0.002550
291.070,LOCKED,1,-2.862000,0.000000,0.001500,0.001700,-0.001600,5.454000,-3.165000,2.259000,-0.453000,-3.165000,0.000990,-0.002550
292.080,LOCKED,1,-2.861000,0.000000,0.001500,0.001700,-0.001600,5.454000,-3.165000,2.259000,-0.453000,-3.165000,0.000990,-0.002550
293.081,LOCKED,1,-2.861000,0.000000,0.001400,0.001700,-0.001500,5.454000,-3.165000,2.259000,-0.453000,-3.165000,0.000990,-0.002540
294.089,LOCKED,1,-2.860000,0.000000,0.001400,0.001700,-0.001600,5.454000,-3.165000,2.259000,-0.453000,-3.165000,0.000990,-0.002550
295.103,LOCKED,1,-2.861000,-0.000000,0.001500,0.001700,-0.001600,5.454000,-3.165000,2.259000,-0.453000,-3.165000,0.000990,-0.002550
296.112,LOCKED,1,-2.860000,0.000100,0.001500,0.001700,-0.001600,5.454000,-3.165000,2.259000,-0.453000,-3.165000,0.000990,-0.002550
297.123,LOCKED,1,-2.860000,0.000000,0.001500,0.001700,-0.001600,5.454000,-3.165000,2.259000,-0.453000,-3.165000,0.000990,-0.002550
298.126,LOCKED,1,-2.860000,0.000000,0.001500,0.001700,-0.001600,5.454000,-3.165000,2.259000,-0.453000,-3.165000,0.000990,-0.002550
299.135,LOCKED,1,-2.859000,0.000100,0.001500,0.001700,-0.001600,5.454000,-3.165000,2.259000,-0.453000,-3.165000,0.000990,-0.002550
