t_s,state,locked,bias_v,err,h1_v,h2_v,dc_v,vpi_v,null_v,peak_v,quad_v,target_v
23.067,LOCKED,1,0.847000,-0.000600,0.226000,0.000600,0.732100,5.444000,-2.852000,2.573000,-0.139000,1.231000
24.072,LOCKED,1,0.854000,0.002900,0.225700,0.000600,0.732200,5.444000,-2.852000,2.573000,-0.139000,1.231000
25.072,LOCKED,1,0.849000,0.000400,0.225800,0.000600,0.733100,5.444000,-2.852000,2.573000,-0.139000,1.231000
26.076,LOCKED,1,0.844000,-0.002500,0.225600,0.000700,0.733900,5.444000,-2.852000,2.573000,-0.139000,1.231000
27.080,LOCKED,1,0.849000,0.002600,0.225700,0.000600,0.732600,5.444000,-2.852000,2.573000,-0.139000,1.231000
28.099,LOCKED,1,0.852000,0.002800,0.225900,0.000600,0.733500,5.444000,-2.852000,2.573000,-0.139000,1.231000
29.100,LOCKED,1,0.851000,0.003100,0.225600,0.000600,0.733100,5.444000,-2.852000,2.573000,-0.139000,1.231000
30.104,LOCKED,1,0.858000,0.003600,0.225100,0.000600,0.735400,5.444000,-2.852000,2.573000,-0.139000,1.231000
31.108,LOCKED,1,0.851000,0.002600,0.225600,0.000600,0.733900,5.444000,-2.852000,2.573000,-0.139000,1.231000
32.112,LOCKED,1,0.854000,0.002500,0.225000,0.000600,0.735000,5.444000,-2.852000,2.573000,-0.139000,1.231000
33.115,LOCKED,1,0.855000,0.002400,0.224800,0.000600,0.735700,5.444000,-2.852000,2.573000,-0.139000,1.231000
34.118,LOCKED,1,0.843000,-0.001200,0.225000,0.000600,0.734500,5.444000,-2.852000,2.573000,-0.139000,1.231000
35.120,LOCKED,1,0.847000,-0.002000,0.224700,0.000600,0.736600,5.444000,-2.852000,2.573000,-0.139000,1.231000
36.123,LOCKED,1,0.850000,0.000800,0.224800,0.000600,0.736400,5.444000,-2.852000,2.573000,-0.139000,1.231000
37.127,LOCKED,1,0.852000,0.002200,0.224700,0.000600,0.735100,5.444000,-2.852000,2.573000,-0.139000,1.231000
38.128,LOCKED,1,0.844000,-0.001600,0.224800,0.000600,0.736200,5.444000,-2.852000,2.573000,-0.139000,1.231000
39.130,LOCKED,1,0.843000,-0.003500,0.224500,0.000600,0.737900,5.444000,-2.852000,2.573000,-0.139000,1.231000
40.134,LOCKED,1,0.849000,0.000200,0.224700,0.000600,0.737600,5.444000,-2.852000,2.573000,-0.139000,1.231000
41.138,LOCKED,1,0.853000,0.000700,0.224100,0.000600,0.738300,5.444000,-2.852000,2.573000,-0.139000,1.231000
42.143,LOCKED,1,0.846000,-0.000500,0.224600,0.000600,0.737000,5.444000,-2.852000,2.573000,-0.139000,1.231000
43.147,LOCKED,1,0.853000,0.000800,0.223900,0.000600,0.738300,5.444000,-2.852000,2.573000,-0.139000,1.231000
44.148,LOCKED,1,0.855000,0.004300,0.224500,0.000600,0.736900,5.444000,-2.852000,2.573000,-0.139000,1.231000
45.149,LOCKED,1,0.854000,0.001700,0.223800,0.000600,0.738700,5.444000,-2.852000,2.573000,-0.139000,1.231000
46.154,LOCKED,1,0.845000,0.000300,0.224500,0.000600,0.736900,5.444000,-2.852000,2.573000,-0.139000,1.231000
47.154,LOCKED,1,0.846000,-0.001800,0.224100,0.000600,0.738200,5.444000,-2.852000,2.573000,-0.139000,1.231000
48.157,LOCKED,1,0.854000,0.002900,0.223800,0.000600,0.738100,5.444000,-2.852000,2.573000,-0.139000,1.231000
49.162,LOCKED,1,0.852000,0.001400,0.223700,0.000600,0.738300,5.444000,-2.852000,2.573000,-0.139000,1.231000
50.168,LOCKED,1,0.851000,0.000100,0.223600,0.000600,0.739400,5.444000,-2.852000,2.573000,-0.139000,1.231000
51.174,LOCKED,1,0.847000,0.000400,0.223900,0.000600,0.738200,5.444000,-2.852000,2.573000,-0.139000,1.231000
52.178,LOCKED,1,0.854000,0.003200,0.223600,0.000600,0.738100,5.444000,-2.852000,2.573000,-0.139000,1.231000
53.184,LOCKED,1,0.851000,0.001400,0.223900,0.000600,0.739500,5.444000,-2.852000,2.573000,-0.139000,1.231000
54.189,LOCKED,1,0.845000,-0.000300,0.223700,0.000600,0.738400,5.444000,-2.852000,2.573000,-0.139000,1.231000
55.193,LOCKED,1,0.844000,-0.002500,0.223900,0.000600,0.740300,5.444000,-2.852000,2.573000,-0.139000,1.231000
56.197,LOCKED,1,0.848000,-0.000500,0.223600,0.000600,0.740100,5.444000,-2.852000,2.573000,-0.139000,1.231000
57.200,LOCKED,1,0.841000,-0.005100,0.223300,0.000600,0.740700,5.444000,-2.852000,2.573000,-0.139000,1.231000
58.205,LOCKED,1,0.851000,0.002300,0.223600,0.000600,0.739700,5.444000,-2.852000,2.573000,-0.139000,1.231000
59.210,LOCKED,1,0.842000,-0.003600,0.223000,0.000600,0.739300,5.444000,-2.852000,2.573000,-0.139000,1.231000
60.215,LOCKED,1,0.848000,-0.000300,0.223400,0.000600,0.740400,5.444000,-2.852000,2.573000,-0.139000,1.231000
61.219,LOCKED,1,0.849000,0.001300,0.223400,0.000600,0.740400,5.444000,-2.852000,2.573000,-0.139000,1.231000
62.222,LOCKED,1,0.842000,-0.002300,0.223300,0.000600,0.738700,5.444000,-2.852000,2.573000,-0.139000,1.231000
63.229,LOCKED,1,0.848000,0.002100,0.223500,0.000600,0.739400,5.444000,-2.852000,2.573000,-0.139000,1.231000
64.230,LOCKED,1,0.850000,0.001400,0.223400,0.000600,0.740400,5.444000,-2.852000,2.573000,-0.139000,1.231000
65.234,LOCKED,1,0.844000,-0.001200,0.223100,0.000600,0.740100,5.444000,-2.852000,2.573000,-0.139000,1.231000
66.236,LOCKED,1,0.846000,0.000700,0.223500,0.000600,0.740000,5.444000,-2.852000,2.573000,-0.139000,1.231000
67.241,LOCKED,1,0.851000,-0.000000,0.222900,0.000600,0.742600,5.444000,-2.852000,2.573000,-0.139000,1.231000
68.246,LOCKED,1,0.848000,-0.000400,0.223200,0.000600,0.742100,5.444000,-2.852000,2.573000,-0.139000,1.231000
69.252,LOCKED,1,0.845000,0.000500,0.223200,0.000600,0.740800,5.444000,-2.852000,2.573000,-0.139000,1.231000
70.257,LOCKED,1,0.844000,-0.001300,0.223100,0.000600,0.741300,5.444000,-2.852000,2.573000,-0.139000,1.231000
71.260,LOCKED,1,0.848000,0.001600,0.223200,0.000600,0.741300,5.444000,-2.852000,2.573000,-0.139000,1.231000
72.262,LOCKED,1,0.845000,-0.001600,0.222800,0.000600,0.742000,5.444000,-2.852000,2.573000,-0.139000,1.231000
73.265,LOCKED,1,0.854000,0.005400,0.222800,0.000600,0.740700,5.444000,-2.852000,2.573000,-0.139000,1.231000
74.269,LOCKED,1,0.846000,-0.000300,0.223100,0.000600,0.742000,5.444000,-2.852000,2.573000,-0.139000,1.231000
75.271,LOCKED,1,0.843000,-0.001800,0.222700,0.000600,0.742600,5.444000,-2.852000,2.573000,-0.139000,1.231000
76.276,LOCKED,1,0.847000,-0.001200,0.222400,0.000600,0.743000,5.444000,-2.852000,2.573000,-0.139000,1.231000
77.280,LOCKED,1,0.846000,-0.002000,0.222400,0.000600,0.743200,5.444000,-2.852000,2.573000,-0.139000,1.231000
78.282,LOCKED,1,0.847000,-0.000900,0.222400,0.000600,0.742900,5.444000,-2.852000,2.573000,-0.139000,1.231000
79.283,LOCKED,1,0.844000,-0.003300,0.222200,0.000600,0.743900,5.444000,-2.852000,2.573000,-0.139000,1.231000
80.289,LOCKED,1,0.845000,-0.001300,0.222500,0.000600,0.743200,5.444000,-2.852000,2.573000,-0.139000,1.231000
81.292,LOCKED,1,0.841000,-0.003500,0.222400,0.000600,0.743400,5.444000,-2.852000,2.573000,-0.139000,1.231000
82.296,LOCKED,1,0.848000,0.001000,0.222900,0.000600,0.743300,5.444000,-2.852000,2.573000,-0.139000,1.231000
83.300,LOCKED,1,0.850000,0.001600,0.222300,0.000600,0.743900,5.444000,-2.852000,2.573000,-0.139000,1.231000
84.303,LOCKED,1,0.852000,0.003800,0.222200,0.000600,0.742600,5.444000,-2.852000,2.573000,-0.139000,1.231000
85.304,LOCKED,1,0.848000,-0.000500,0.222000,0.000600,0.744100,5.444000,-2.852000,2.573000,-0.139000,1.231000
86.305,LOCKED,1,0.842000,-0.003200,0.222100,0.000600,0.743700,5.444000,-2.852000,2.573000,-0.139000,1.231000
87.310,LOCKED,1,0.842000,-0.002300,0.222200,0.000600,0.743300,5.444000,-2.852000,2.573000,-0.139000,1.231000
88.314,LOCKED,1,0.847000,0.000200,0.222300,0.000600,0.743900,5.444000,-2.852000,2.573000,-0.139000,1.231000
89.316,LOCKED,1,0.853000,0.002500,0.221700,0.000600,0.744100,5.444000,-2.852000,2.573000,-0.139000,1.231000
90.322,LOCKED,1,0.848000,0.001200,0.222200,0.000600,0.743700,5.444000,-2.852000,2.573000,-0.139000,1.231000
91.326,LOCKED,1,0.846000,-0.000700,0.222100,0.000600,0.743900,5.444000,-2.852000,2.573000,-0.139000,1.231000
92.329,LOCKED,1,0.842000,-0.002200,0.222100,0.000600,0.744400,5.444000,-2.852000,2.573000,-0.139000,1.231000
93.334,LOCKED,1,0.842000,-0.003400,0.221700,0.000600,0.744600,5.444000,-2.852000,2.573000,-0.139000,1.231000
94.338,LOCKED,1,0.849000,0.001600,0.221900,0.000600,0.744200,5.444000,-2.852000,2.573000,-0.139000,1.231000
95.343,LOCKED,1,0.842000,-0.003000,0.221800,0.000600,0.744500,5.444000,-2.852000,2.573000,-0.139000,1.231000
96.350,LOCKED,1,0.849000,0.001300,0.222000,0.000600,0.744500,5.444000,-2.852000,2.573000,-0.139000,1.231000
97.354,LOCKED,1,0.847000,0.000300,0.222000,0.000600,0.745000,5.444000,-2.852000,2.573000,-0.139000,1.231000
98.355,LOCKED,1,0.856000,0.004300,0.222000,0.000600,0.746000,5.444000,-2.852000,2.573000,-0.139000,1.231000
99.359,LOCKED,1,0.845000,-0.000600,0.221800,0.000600,0.745400,5.444000,-2.852000,2.573000,-0.139000,1.231000
100.364,LOCKED,1,0.845000,0.000200,0.221900,0.000600,0.744500,5.444000,-2.852000,2.573000,-0.139000,1.231000
101.364,LOCKED,1,0.850000,0.001100,0.221500,0.000600,0.746000,5.444000,-2.852000,2.573000,-0.139000,1.231000
102.368,LOCKED,1,0.843000,0.000700,0.221300,0.000600,0.743000,5.444000,-2.852000,2.573000,-0.139000,1.231000
103.372,LOCKED,1,0.844000,-0.003500,0.221200,0.000600,0.746800,5.444000,-2.852000,2.573000,-0.139000,1.231000
104.374,LOCKED,1,0.843000,-0.001700,0.221500,0.000600,0.746200,5.444000,-2.852000,2.573000,-0.139000,1.231000
105.379,LOCKED,1,0.847000,0.001300,0.221400,0.000600,0.745300,5.444000,-2.852000,2.573000,-0.139000,1.231000
106.381,LOCKED,1,0.838000,-0.003600,0.221700,0.000600,0.745500,5.444000,-2.852000,2.573000,-0.139000,1.231000
107.386,LOCKED,1,0.850000,0.001600,0.221500,0.000600,0.745800,5.444000,-2.852000,2.573000,-0.139000,1.231000
108.390,LOCKED,1,0.850000,0.001500,0.221200,0.000600,0.746100,5.444000,-2.852000,2.573000,-0.139000,1.231000
109.395,LOCKED,1,0.850000,0.002700,0.221400,0.000600,0.745300,5.444000,-2.852000,2.573000,-0.139000,1.231000
110.400,LOCKED,1,0.849000,0.000700,0.220900,0.000600,0.746600,5.444000,-2.852000,2.573000,-0.139000,1.231000
111.406,LOCKED,1,0.845000,-0.001100,0.221400,0.000600,0.746700,5.444000,-2.852000,2.573000,-0.139000,1.231000
112.411,LOCKED,1,0.845000,-0.001300,0.221400,0.000600,0.747000,5.444000,-2.852000,2.573000,-0.139000,1.231000
113.417,LOCKED,1,0.852000,0.002000,0.221100,0.000600,0.747200,5.444000,-2.852000,2.573000,-0.139000,1.231000
114.419,LOCKED,1,0.853000,0.002000,0.220800,0.000600,0.748000,5.444000,-2.852000,2.573000,-0.139000,1.231000
115.427,LOCKED,1,0.850000,0.001900,0.221000,0.000600,0.746600,5.444000,-2.852000,2.573000,-0.139000,1.231000
116.432,LOCKED,1,0.843000,-0.001000,0.221400,0.000600,0.746600,5.444000,-2.852000,2.573000,-0.139000,1.231000
117.437,LOCKED,1,0.848000,-0.001000,0.221600,0.000600,0.746900,5.444000,-2.852000,2.573000,-0.139000,1.231000
118.441,LOCKED,1,0.847000,0.001700,0.221200,0.000600,0.746000,5.444000,-2.852000,2.573000,-0.139000,1.231000
119.445,LOCKED,1,0.850000,0.001500,0.221100,0.000600,0.747900,5.444000,-2.852000,2.573000,-0.139000,1.231000
120.446,LOCKED,1,0.850000,0.002400,0.221000,0.000600,0.746900,5.444000,-2.852000,2.573000,-0.139000,1.231000
121.449,LOCKED,1,0.848000,0.001000,0.220800,0.000600,0.747900,5.444000,-2.852000,2.573000,-0.139000,1.231000
122.454,LOCKED,1,0.851000,0.003000,0.221000,0.000600,0.747300,5.444000,-2.852000,2.573000,-0.139000,1.231000
123.456,LOCKED,1,0.845000,-0.000600,0.220800,0.000600,0.747200,5.444000,-2.852000,2.573000,-0.139000,1.231000
124.457,LOCKED,1,0.843000,-0.000300,0.220900,0.000600,0.746700,5.444000,-2.852000,2.573000,-0.139000,1.231000
125.460,LOCKED,1,0.852000,0.002100,0.220800,0.000600,0.748000,5.444000,-2.852000,2.573000,-0.139000,1.231000
126.465,LOCKED,1,0.840000,-0.002600,0.220700,0.000600,0.746700,5.444000,-2.852000,2.573000,-0.139000,1.231000
127.465,LOCKED,1,0.846000,0.001100,0.220800,0.000600,0.746700,5.444000,-2.852000,2.573000,-0.139000,1.231000
128.465,LOCKED,1,0.845000,0.000500,0.220800,0.000600,0.747200,5.444000,-2.852000,2.573000,-0.139000,1.231000
129.470,LOCKED,1,0.846000,0.001200,0.220900,0.000600,0.747300,5.444000,-2.852000,2.573000,-0.139000,1.231000
130.478,LOCKED,1,0.851000,0.002300,0.220500,0.000600,0.748100,5.444000,-2.852000,2.573000,-0.139000,1.231000
131.489,LOCKED,1,0.852000,0.003400,0.220800,0.000600,0.748100,5.444000,-2.852000,2.573000,-0.139000,1.231000
132.493,LOCKED,1,0.855000,0.004400,0.220200,0.000600,0.747900,5.444000,-2.852000,2.573000,-0.139000,1.231000
133.498,LOCKED,1,0.848000,0.000800,0.220400,0.000600,0.748000,5.444000,-2.852000,2.573000,-0.139000,1.231000
134.502,LOCKED,1,0.848000,0.000800,0.220600,0.000600,0.748800,5.444000,-2.852000,2.573000,-0.139000,1.231000
135.508,LOCKED,1,0.848000,0.001700,0.220800,0.000600,0.747900,5.444000,-2.852000,2.573000,-0.139000,1.231000
136.512,LOCKED,1,0.845000,-0.002100,0.220300,0.000600,0.750300,5.444000,-2.852000,2.573000,-0.139000,1.231000
137.514,LOCKED,1,0.850000,0.002400,0.220700,0.000600,0.749000,5.444000,-2.852000,2.573000,-0.139000,1.231000
138.516,LOCKED,1,0.847000,-0.002100,0.220100,0.000600,0.750900,5.444000,-2.852000,2.573000,-0.139000,1.231000
139.521,LOCKED,1,0.850000,0.001600,0.220500,0.000600,0.749400,5.444000,-2.852000,2.573000,-0.139000,1.231000
140.526,LOCKED,1,0.848000,-0.001500,0.220200,0.000600,0.751500,5.444000,-2.852000,2.573000,-0.139000,1.231000
141.531,LOCKED,1,0.846000,-0.000100,0.220400,0.000600,0.748900,5.444000,-2.852000,2.573000,-0.139000,1.231000
142.533,LOCKED,1,0.850000,0.000800,0.220400,0.000600,0.750300,5.444000,-2.852000,2.573000,-0.139000,1.231000
143.539,LOCKED,1,0.846000,0.000500,0.220400,0.000600,0.749000,5.444000,-2.852000,2.573000,-0.139000,1.231000
144.543,LOCKED,1,0.845000,-0.000000,0.220400,0.000600,0.748500,5.444000,-2.852000,2.573000,-0.139000,1.231000
145.545,LOCKED,1,0.845000,-0.001800,0.220200,0.000600,0.750800,5.444000,-2.852000,2.573000,-0.139000,1.231000
146.550,LOCKED,1,0.848000,0.001300,0.220200,0.000600,0.749400,5.444000,-2.852000,2.573000,-0.139000,1.231000
147.554,LOCKED,1,0.846000,0.000500,0.220300,0.000600,0.749000,5.444000,-2.852000,2.573000,-0.139000,1.231000
148.558,LOCKED,1,0.846000,0.000600,0.220300,0.000600,0.750100,5.444000,-2.852000,2.573000,-0.139000,1.231000
149.563,LOCKED,1,0.843000,-0.002000,0.220000,0.000600,0.750400,5.444000,-2.852000,2.573000,-0.139000,1.231000
150.565,LOCKED,1,0.842000,-0.003200,0.220000,0.000600,0.751100,5.444000,-2.852000,2.573000,-0.139000,1.231000
151.571,LOCKED,1,0.849000,0.000200,0.219900,0.000600,0.750800,5.444000,-2.852000,2.573000,-0.139000,1.231000
152.574,LOCKED,1,0.848000,-0.000200,0.219900,0.000600,0.750900,5.444000,-2.852000,2.573000,-0.139000,1.231000
153.577,LOCKED,1,0.845000,0.001600,0.220400,0.000600,0.749300,5.444000,-2.852000,2.573000,-0.139000,1.231000
154.583,LOCKED,1,0.844000,-0.000900,0.220000,0.000600,0.750800,5.444000,-2.852000,2.573000,-0.139000,1.231000
155.587,LOCKED,1,0.848000,0.002500,0.220300,0.000600,0.750200,5.444000,-2.852000,2.573000,-0.139000,1.231000
156.589,LOCKED,1,0.849000,0.002200,0.220500,0.000600,0.750100,5.444000,-2.852000,2.573000,-0.139000,1.231000
157.594,LOCKED,1,0.844000,-0.000800,0.220000,0.000600,0.750200,5.444000,-2.852000,2.573000,-0.139000,1.231000
158.598,LOCKED,1,0.846000,-0.000100,0.219900,0.000600,0.750300,5.444000,-2.852000,2.573000,-0.139000,1.231000
159.606,LOCKED,1,0.847000,0.002500,0.219800,0.000600,0.748700,5.444000,-2.852000,2.573000,-0.139000,1.231000
160.611,LOCKED,1,0.841000,-0.003100,0.220100,0.000600,0.750300,5.444000,-2.852000,2.573000,-0.139000,1.231000
161.616,LOCKED,1,0.844000,-0.002800,0.219300,0.000600,0.751800,5.444000,-2.852000,2.573000,-0.139000,1.231000
162.621,LOCKED,1,0.844000,-0.001700,0.220100,0.000600,0.751400,5.444000,-2.852000,2.573000,-0.139000,1.231000
163.625,LOCKED,1,0.857000,0.006800,0.219700,0.000600,0.749800,5.444000,-2.852000,2.573000,-0.139000,1.231000
164.630,LOCKED,1,0.847000,-0.000300,0.220000,0.000600,0.751700,5.444000,-2.852000,2.573000,-0.139000,1.231000
165.632,LOCKED,1,0.853000,0.003700,0.219600,0.000600,0.752000,5.444000,-2.852000,2.573000,-0.139000,1.231000
166.637,LOCKED,1,0.853000,0.003100,0.219200,0.000600,0.752500,5.444000,-2.852000,2.573000,-0.139000,1.231000
167.642,LOCKED,1,0.839000,-0.003000,0.219700,0.000600,0.749600,5.444000,-2.852000,2.573000,-0.139000,1.231000
168.646,LOCKED,1,0.841000,-0.003300,0.219500,0.000600,0.750500,5.444000,-2.852000,2.573000,-0.139000,1.231000
169.648,LOCKED,1,0.843000,0.000700,0.219200,0.000600,0.752200,5.444000,-2.852000,2.573000,-0.139000,1.231000
170.653,LOCKED,1,0.847000,-0.000300,0.219300,0.000600,0.751800,5.444000,-2.852000,2.573000,-0.139000,1.231000
171.657,LOCKED,1,0.842000,-0.000400,0.219500,0.000600,0.750100,5.444000,-2.852000,2.573000,-0.139000,1.231000
172.662,LOCKED,1,0.847000,0.002000,0.219600,0.000600,0.750600,5.444000,-2.852000,2.573000,-0.139000,1.231000
173.667,LOCKED,1,0.848000,0.003200,0.219600,0.000600,0.750400,5.444000,-2.852000,2.573000,-0.139000,1.231000
174.670,LOCKED,1,0.843000,-0.002500,0.219500,0.000600,0.752700,5.444000,-2.852000,2.573000,-0.139000,1.231000
175.673,LOCKED,1,0.842000,-0.003100,0.219100,0.000600,0.752900,5.444000,-2.852000,2.573000,-0.139000,1.231000
176.674,LOCKED,1,0.842000,-0.002000,0.219600,0.000600,0.752200,5.444000,-2.852000,2.573000,-0.139000,1.231000
177.678,LOCKED,1,0.846000,0.000100,0.219400,0.000600,0.751700,5.444000,-2.852000,2.573000,-0.139000,1.231000
178.685,LOCKED,1,0.844000,-0.000100,0.219400,0.000600,0.751500,5.444000,-2.852000,2.573000,-0.139000,1.231000
179.685,LOCKED,1,0.847000,0.001300,0.219400,0.000600,0.751400,5.444000,-2.852000,2.573000,-0.139000,1.231000
180.690,LOCKED,1,0.845000,-0.001600,0.218700,0.000600,0.753100,5.444000,-2.852000,2.573000,-0.139000,1.231000
181.691,LOCKED,1,0.847000,0.000200,0.219000,0.000600,0.751900,5.444000,-2.852000,2.573000,-0.139000,1.231000
182.696,LOCKED,1,0.844000,-0.001100,0.219000,0.000600,0.751700,5.444000,-2.852000,2.573000,-0.139000,1.231000
183.701,LOCKED,1,0.837000,-0.004000,0.218900,0.000600,0.751900,5.444000,-2.852000,2.573000,-0.139000,1.231000
184.702,LOCKED,1,0.855000,0.006200,0.219500,0.000600,0.751700,5.444000,-2.852000,2.573000,-0.139000,1.231000
185.703,LOCKED,1,0.840000,-0.002300,0.219200,0.000600,0.752000,5.444000,-2.852000,2.573000,-0.139000,1.231000
186.705,LOCKED,1,0.849000,0.000800,0.219100,0.000600,0.753100,5.444000,-2.852000,2.573000,-0.139000,1.231000
187.706,LOCKED,1,0.845000,-0.000400,0.219100,0.000600,0.752400,5.444000,-2.852000,2.573000,-0.139000,1.231000
188.707,LOCKED,1,0.850000,0.001800,0.219000,0.000600,0.753300,5.444000,-2.852000,2.573000,-0.139000,1.231000
189.711,LOCKED,1,0.846000,0.000800,0.219000,0.000600,0.752000,5.444000,-2.852000,2.573000,-0.139000,1.231000
190.719,LOCKED,1,0.845000,0.001100,0.219200,0.000600,0.752200,5.444000,-2.852000,2.573000,-0.139000,1.231000
191.720,LOCKED,1,0.844000,-0.002000,0.218900,0.000600,0.754000,5.444000,-2.852000,2.573000,-0.139000,1.231000
192.725,LOCKED,1,0.848000,0.000300,0.218800,0.000600,0.754000,5.444000,-2.852000,2.573000,-0.139000,1.231000
193.730,LOCKED,1,0.850000,0.003100,0.219400,0.000600,0.752700,5.444000,-2.852000,2.573000,-0.139000,1.231000
194.735,LOCKED,1,0.847000,0.001100,0.218800,0.000600,0.752500,5.444000,-2.852000,2.573000,-0.139000,1.231000
195.738,LOCKED,1,0.841000,-0.002300,0.219100,0.000600,0.753000,5.444000,-2.852000,2.573000,-0.139000,1.231000
196.745,LOCKED,1,0.838000,-0.005900,0.218400,0.000600,0.754000,5.444000,-2.852000,2.573000,-0.139000,1.231000
197.748,LOCKED,1,0.846000,0.001300,0.219300,0.000600,0.752600,5.444000,-2.852000,2.573000,-0.139000,1.231000
198.753,LOCKED,1,0.851000,0.003000,0.218800,0.000600,0.752900,5.444000,-2.852000,2.573000,-0.139000,1.231000
199.755,LOCKED,1,0.847000,0.000900,0.219000,0.000600,0.753300,5.444000,-2.852000,2.573000,-0.139000,1.231000
200.760,LOCKED,1,0.852000,0.003400,0.218800,0.000600,0.753400,5.444000,-2.852000,2.573000,-0.139000,1.231000
201.765,LOCKED,1,0.846000,0.001600,0.219200,0.000600,0.752400,5.444000,-2.852000,2.573000,-0.139000,1.231000
202.765,LOCKED,1,0.849000,0.002600,0.218800,0.000600,0.752400,5.444000,-2.852000,2.573000,-0.139000,1.231000
203.770,LOCKED,1,0.846000,-0.000500,0.218400,0.000600,0.754300,5.444000,-2.852000,2.573000,-0.139000,1.231000
204.775,LOCKED,1,0.842000,-0.001400,0.218800,0.000600,0.753500,5.444000,-2.852000,2.573000,-0.139000,1.231000
205.780,LOCKED,1,0.845000,0.000200,0.218700,0.000600,0.753100,5.444000,-2.852000,2.573000,-0.139000,1.231000
206.786,LOCKED,1,0.845000,0.001300,0.218900,0.000600,0.752700,5.444000,-2.852000,2.573000,-0.139000,1.231000
207.786,LOCKED,1,0.844000,0.000400,0.218700,0.000600,0.752800,5.444000,-2.852000,2.573000,-0.139000,1.231000
208.799,LOCKED,1,0.839000,-0.002100,0.218900,0.000600,0.753000,5.444000,-2.852000,2.573000,-0.139000,1.231000
209.804,LOCKED,1,0.846000,-0.000600,0.218400,0.000600,0.754600,5.444000,-2.852000,2.573000,-0.139000,1.231000
210.809,LOCKED,1,0.847000,-0.000100,0.218400,0.000600,0.753600,5.444000,-2.852000,2.573000,-0.139000,1.231000
211.813,LOCKED,1,0.841000,-0.002200,0.218500,0.000600,0.754400,5.444000,-2.852000,2.573000,-0.139000,1.231000
212.816,LOCKED,1,0.843000,-0.001600,0.218400,0.000600,0.754800,5.444000,-2.852000,2.573000,-0.139000,1.231000
213.822,LOCKED,1,0.844000,0.000400,0.219000,0.000600,0.754800,5.444000,-2.852000,2.573000,-0.139000,1.231000
214.827,LOCKED,1,0.847000,0.000300,0.218800,0.000600,0.754900,5.444000,-2.852000,2.573000,-0.139000,1.231000
