t_s,state,locked,bias_v,err,h1_v,h2_v,dc_v,vpi_v,null_v,peak_v,quad_v,target_v,target_dc_v,dc_delta_v
103.393,LOCKED,1,-2.547000,0.000400,0.068000,0.001300,0.014700,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054680
104.393,LOCKED,1,-2.546000,0.000500,0.068000,0.001200,0.014800,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054640
105.395,LOCKED,1,-2.545000,0.000300,0.068000,0.001200,0.014800,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054600
106.397,LOCKED,1,-2.545000,0.000300,0.068000,0.001200,0.014800,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054590
107.405,LOCKED,1,-2.544000,0.000400,0.068000,0.001200,0.014800,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054580
108.408,LOCKED,1,-2.543000,0.000400,0.068000,0.001100,0.014900,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054550
109.413,LOCKED,1,-2.542000,0.000400,0.068000,0.001100,0.014900,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054530
110.418,LOCKED,1,-2.541000,0.000500,0.068000,0.001100,0.014900,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054500
111.423,LOCKED,1,-2.540000,0.000400,0.068000,0.001000,0.014900,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054470
112.428,LOCKED,1,-2.539000,0.000400,0.068000,0.001000,0.015000,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054450
113.429,LOCKED,1,-2.538000,0.000200,0.068000,0.001000,0.015000,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054410
114.431,LOCKED,1,-2.537000,0.000300,0.068000,0.001000,0.015000,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054430
115.436,LOCKED,1,-2.536000,0.000400,0.068000,0.001000,0.015000,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054390
116.441,LOCKED,1,-2.535000,0.000400,0.067900,0.001000,0.015000,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054380
117.446,LOCKED,1,-2.534000,0.000300,0.068000,0.001000,0.015100,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054330
118.455,LOCKED,1,-2.534000,0.000200,0.068000,0.001000,0.015100,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054330
119.460,LOCKED,1,-2.533000,0.000300,0.068000,0.001000,0.015100,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054310
120.466,LOCKED,1,-2.533000,0.000300,0.068000,0.001000,0.015100,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054310
121.471,LOCKED,1,-2.532000,0.000200,0.068000,0.001000,0.015100,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054300
122.477,LOCKED,1,-2.531000,0.000300,0.068000,0.001000,0.015100,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054290
123.482,LOCKED,1,-2.530000,0.000400,0.067900,0.001000,0.015100,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054270
124.483,LOCKED,1,-2.529000,0.000200,0.068000,0.001000,0.015200,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054250
125.485,LOCKED,1,-2.529000,0.000200,0.068000,0.001000,0.015200,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054250
126.492,LOCKED,1,-2.528000,0.000300,0.068000,0.001000,0.015200,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054220
127.495,LOCKED,1,-2.527000,0.000300,0.068000,0.001000,0.015200,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054210
128.498,LOCKED,1,-2.527000,0.000200,0.068000,0.001000,0.015200,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054200
129.503,LOCKED,1,-2.526000,0.000300,0.068000,0.001000,0.015200,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054190
130.508,LOCKED,1,-2.526000,0.000300,0.067900,0.001000,0.015200,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054210
131.509,LOCKED,1,-2.525000,0.000400,0.067900,0.001000,0.015200,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054180
132.514,LOCKED,1,-2.524000,0.000300,0.068000,0.001000,0.015200,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054180
133.519,LOCKED,1,-2.523000,0.000300,0.068000,0.001000,0.015200,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054160
134.524,LOCKED,1,-2.523000,0.000200,0.068000,0.001000,0.015300,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054150
135.528,LOCKED,1,-2.522000,0.000100,0.068000,0.001000,0.015300,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054150
136.530,LOCKED,1,-2.522000,0.000200,0.068000,0.001000,0.015200,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054170
137.535,LOCKED,1,-2.521000,0.000400,0.067900,0.001000,0.015300,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054150
138.538,LOCKED,1,-2.520000,0.000200,0.068000,0.001100,0.015300,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054120
139.543,LOCKED,1,-2.520000,0.000200,0.068000,0.001100,0.015300,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054130
140.547,LOCKED,1,-2.519000,0.000300,0.067900,0.001100,0.015300,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054130
141.552,LOCKED,1,-2.518000,0.000300,0.067900,0.001100,0.015300,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054110
142.552,LOCKED,1,-2.518000,0.000200,0.068000,0.001100,0.015300,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054070
143.557,LOCKED,1,-2.517000,0.000200,0.068000,0.001100,0.015300,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054110
144.562,LOCKED,1,-2.517000,0.000200,0.067900,0.001100,0.015300,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054100
145.567,LOCKED,1,-2.516000,0.000300,0.067900,0.001100,0.015300,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054100
146.572,LOCKED,1,-2.515000,0.000200,0.068000,0.001200,0.015300,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054060
147.574,LOCKED,1,-2.515000,0.000200,0.068000,0.001200,0.015300,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054080
148.575,LOCKED,1,-2.514000,0.000200,0.068000,0.001200,0.015300,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054070
149.580,LOCKED,1,-2.514000,0.000100,0.068000,0.001200,0.015300,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054060
150.585,LOCKED,1,-2.514000,0.000200,0.067900,0.001200,0.015300,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054070
151.587,LOCKED,1,-2.513000,0.000200,0.068000,0.001200,0.015300,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054070
152.591,LOCKED,1,-2.513000,0.000200,0.068000,0.001200,0.015300,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054070
153.592,LOCKED,1,-2.512000,0.000300,0.067900,0.001200,0.015300,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054060
154.597,LOCKED,1,-2.511000,0.000300,0.067900,0.001300,0.015300,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054060
155.598,LOCKED,1,-2.511000,0.000200,0.068000,0.001300,0.015400,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054020
156.603,LOCKED,1,-2.510000,0.000200,0.068000,0.001300,0.015400,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054050
157.608,LOCKED,1,-2.510000,0.000300,0.067900,0.001300,0.015400,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054040
158.613,LOCKED,1,-2.509000,0.000200,0.068000,0.001300,0.015400,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054030
159.617,LOCKED,1,-2.509000,0.000100,0.068000,0.001300,0.015400,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054030
160.622,LOCKED,1,-2.509000,0.000100,0.068000,0.001400,0.015400,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054050
161.626,LOCKED,1,-2.508000,0.000200,0.068000,0.001400,0.015400,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054050
162.630,LOCKED,1,-2.508000,0.000200,0.067900,0.001400,0.015400,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054050
163.635,LOCKED,1,-2.507000,0.000300,0.067900,0.001400,0.015300,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054060
164.639,LOCKED,1,-2.506000,0.000100,0.068000,0.001400,0.015400,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054020
165.640,LOCKED,1,-2.506000,0.000200,0.067900,0.001400,0.015400,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054040
166.645,LOCKED,1,-2.506000,0.000100,0.068000,0.001500,0.015400,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054030
167.650,LOCKED,1,-2.505000,0.000200,0.067900,0.001500,0.015300,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054060
168.653,LOCKED,1,-2.505000,0.000200,0.067900,0.001500,0.015400,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054040
169.658,LOCKED,1,-2.504000,0.000200,0.068000,0.001500,0.015400,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054040
170.663,LOCKED,1,-2.504000,0.000200,0.068000,0.001500,0.015400,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054020
171.667,LOCKED,1,-2.503000,0.000100,0.068000,0.001500,0.015400,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054030
172.671,LOCKED,1,-2.503000,0.000300,0.067900,0.001500,0.015400,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054050
173.675,LOCKED,1,-2.502000,0.000200,0.068000,0.001500,0.015400,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054000
174.678,LOCKED,1,-2.502000,-0.000000,0.068000,0.001500,0.015400,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054020
175.678,LOCKED,1,-2.502000,0.000000,0.068000,0.001500,0.015400,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054050
176.680,LOCKED,1,-2.501000,0.000400,0.067900,0.001600,0.015300,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054060
177.685,LOCKED,1,-2.500000,0.000200,0.068000,0.001600,0.015400,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054010
178.690,LOCKED,1,-2.500000,0.000100,0.067900,0.001600,0.015400,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054030
